timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-02 00:51:09.498397;/expose/113901467;['Bei diesem Objekt handelt es sich um ein gepflegtes Mehrfamilienhaus im Gründerzeitstil im Zentrum von Leipzig.\nSchon im repräsentativen Eingangsbereich mit stillvollen Stuckverzierungen erkennt man den besonderen Charme dieses Mehrfamilienhauses.\nDie Wohnung liegt im 3.Obergeschoss und dennoch erreichen Sie diese - ohne viele Treppenstufen steigen zu müssen - bequem mit dem Aufzug.\n\nAber neben dem Komfort des Aufzugs weiß die Wohnung auch durch ihren großzügigen Schnitt zu gefallen, vor allem das großzügige Wohn- und Schlafzimmer bietet viel Freiraum und Platz, welchen Sie mit Leben füllen können. Eine Aufteilung der Fläche in Wohn- und Schlafbereich ist dadurch gut möglich. Der Zugang zur Küche ist separat vom Flur aus, wobei die Küche über ausreichend Platz für eine große Küchenzeile, sowie einen Essbereich verfügt. Das Tageslichtbad ist ansprechend gefliest und ist mit einer Badewanne ausgestattet.\n\nZur Wohnung kann optional ein Tiefgaragenstellplatz für 70 € angemietet werden.\n\n \n\n \n', 'Die Lage des Mehrfamilienhaus vereint den Vorteil des Standortes im Zentrum der Stadt mit einem ruhigen Wohnambiente abseits des Trubels in der direkten Innenstadt.\nDurch die gute Infrastruktur sind hier kurze Wege garantiert, dies spart Ihnen Zeit und Geld! Sowohl Einkaufsmöglichkeiten, als auch Ärzte, Restaurants, Bäckereien, etc. sind in direkter Umgebung. Aber auch der Zoo, als auch das Rosenthal und die Red-Bull-Arena bieten zahlreiche Möglichkeiten zur Freizeitgestaltung, welche innerhalb weniger Minuten erreichbar sind. Außerdem lädt die Leipziger City zum Einkaufsbummel ein oder Sie lassen den Tag in einem der zahlreichen Cafes und Bars der Innenstadt ausklingen.\n', 'Mit einem Energieverbrauch von ca. 70 kWh pro Quadratmeter kann das Objekt außerdem mit einer sehr guten Energieeffizienz glänzen.\n'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04105;51,3448567938748;12,368299424722727;false;n;n;n;545;4;16695938;n;no_information;002.01000554657;y;;;no_information;3;;n;;n;;central_heating;7;wohnung_miete;no_information;0,active;;y;68.11;3;n;1;1;1;5;314386;no_information;https://pictures.immobilienscout24.de/listings/5db639f5-7fd7-482f-ab65-cffe02e286a3-1337785258.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;14;4.3;15.29;4.3;Sachsen;Leipzig;Zentrum_Nordwest;113901467;130;Jacobstr.;Jacobstr.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;675;apartment;;;04105
2020-01-02 00:51:10.457842;/expose/113893463;['Erstbezug in Top-Lage!\n\nNahe des Leipziger Stadtzentrums sind im Neubau Querstraße 19 & 21 insg. 42 Wohneinheiten mit 1 bis 4 Zimmern sowie 3 Gewerbeeinheiten entstanden.\n\nDie exklusiven Wohnungen sind mit dem Aufzug erreichbar und verfügen über Balkon, Loggia oder Terrasse. Die Küchen wurden als offene Wohnküchen konzipiert. Alle Bäder sind mit Dusche und Badewanne, Spots, Spiegel und hochwertigen Fliesen ausgestattet. Viele Wohnungen besitzen darüber hinaus ein separates Gäste-WC, einen Abstellraum und eine Ankleide. Alle Einheiten sind mit Echtholzparkettboden und einer Fußbodenheizung versehen, die für ein angenehmes Wohnklima sorgen. \n\nOptional kann ein Stellplatz in der gebäudeeigenen Tiefgarage angemietet werden. Der Mietpreis liegt bei 80 Euro/Monat.\n\nLassen Sie sich diese Gelegenheit nicht entgehen und vereinbaren Sie gleich einen Besichtigungstermin mit unserem Vermietungsteam!\n\nWeitere Informationen finden Sie unter: www.KK-IMMOBILIEN-LEIPZIG.de!', '- Aufzug\n- Balkon & Loggia\n- offene Küche\n- Bad mit Wanne, Dusche, Doppelwaschbecken & Spiegel\n- Ankleide\n- Gäste-WC\n- Abstellkammer\n- Echtholzparkett\n- Fußbodenheizung\n- Fenster mit Dreifachverglasung & Außenjalousien\n- Tiefgaragenstellplatz (optional)\n- Grünflächen & Spielgeräte im Hof', 'Das Objekt befindet sich in einer attraktiven Wohnlage zwischen Hauptbahnhof, Stadtzentrum und Johannisplatz.\n\nDas sehenswerte Leipziger Zentrum erreicht man innerhalb weniger Gehminuten. Hier finden sich neben historischen Sehenswürdigkeiten auch eine Vielzahl an Ladenpassagen sowie ein reichhaltiges kulturelles Angebot. Der Leipziger Zoo sowie einige der zahlreichen Leipziger Parkanlagen sind mit den Rad schnell erreichbar.\n\nEinrichtungen des täglichen Bedarfs befinden sich in unmittelbarer Nähe: Grundschule, Hauptschule, Gymnasium, Kindertagesstätte, Ärzte, Einkaufsmöglichkeiten und Restaurants. Die Lage besticht darüber hinaus durch eine sehr gute infrastrukturelle Situation: Straßenbahnen und Busse des ÖPNV, aber auch Nah- und Fernverkehrszüge sind schnell erreicht, die Autobahn ist nur ca. 15 Minuten entfernt.'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04103;51,338197035412;12,384899606604;false;n;y;n;1305;7;15658681;n;first_time_use;002.01002863916;n;;;no_information;4;;y;;n;;floor_heating;"19 &amp; 21";wohnung_miete;sophisticated;0,active;;y;130.45;6;n;1;4;4;5;2665;negotiable;https://pictures.immobilienscout24.de/listings/b3b764cc-4f07-4637-9a8d-02a664b9be8d-1336637299.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;16;4.89;16.45;4.89;Sachsen;Leipzig;Zentrum_Südost;113893463;261;"Querstra&szlig;e";Querstraße;;;;;;;;;;;;;;;;;1566;apartment;;;04103
2020-01-02 00:51:16.303535;/expose/113894931;['Der Eingang der Prager Straße 167 a befindet sich im grünen Innenhof eines Wohnkomplexes. \nDas Haus verfügt über einen Aufzug, abschließbare Fahrradräume und einem separatem Kellerabstellraum für jede Mieteinheit. In der zum Objekt befindlichen Tiefgarage kann bei Bedarf ein PKW-Stellplatz angemietet werden.', 'Die Wohnung verfügt über folgende Ausstattungsmerkmale:\n\n- Abschließbare Fenster und Fenstertüren\n- Jalousien an allen Fenstern und Türen\n- einbruchshemmend und \n  schallgedämpfte \n  Wohnungseingangstüren\n- Wohn- und Flurbereiche sind mit Parkett \n  ausgestattet, Bad und Küche mit Fliesen\n- Handtuchhalter, Seifenablage und \n  Kristallspiegel im Bad bereits vorhanden\n- Badewanne und separates WC\n- Waschmaschinenanschluss im Bad\n- die Terrasse ist mit Betonplatten belegt', 'Im schönen Stadtteil Stötteritz, unweit des Völkerschlachtdenkmals befindet sich der im Jahr 1996 erbaute Gebäudekomplex. Öffentliche Verkehrsmittel sind fußläufig erreichbar.', 'Alle Angaben ohne Gewähr.'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04299;51,316431269041;12,410566574405232;false;n;y;n;627;5;22222;y;well_kept;001.22222;n;C;energy_consumption;district_heating;1;disabled;y;;n;;central_heating;167 a;wohnung_miete;normal;0,active;;y;78;3;n;;3;3;;113894931;negotiable;https://pictures.immobilienscout24.de/listings/53652ee6-fb58-4c8a-a03d-0c67fbf8175e-1339438941.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;4.13;14.64;4.13;Sachsen;Leipzig;Stötteritz;113894931;173;"Prager Stra&szlig;e";Prager_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;98;800;apartment;1996;5;04299
2020-01-02 00:51:17.144147;/expose/113896376;['Wunderschön renovierte 3-Zimmerwohnung-Altbauwohnung.', 'Die Wohnung verfügt über drei helle, schön renovierte Räume, einer großzügig geschnittenen Küche, sowie ein Tageslichtbad mit Wanne. In der Wohnung wurde Laminatboden verlegt.', 'Zentrumsnah, aber auch eigen, Park- und\nWaldlandschaften, aber auch Gründerzeithäuser,\nKleingärten, Blocksiedlungen und Villen: All diese\nAttribute beschreiben das im Nordosten von Leipzig\ngelegene Stadtviertel Schönefeld-Abtnaundorf. Hier,\nabseits des Stadtmittelpunktes, herrscht eine ganz\nbesondere und charmante Atmosphäre.\nSchönefeld-Abtnaundorf ist ein fast schon besinnliches\nLeipziger Viertel - hier findet man Ruhe und/oder\nLebendigkeit, Natur und/oder städtische Dynamik. In\njedem Fall hat man eine reiche Auswahl an\nMöglichkeiten, die zum Entdecken einladen.\nSchönefeld-Abtnaundorf mag nicht im Zentrum der\nStadt Leipzig liegen - aber peripher ist es ganz\nbestimmt nicht.\nUm nach Schönefeld-Abtnaundorf zu gelangen, nimmt\nman die Tramlinie 1, Busse Nr. 70 und 90 befahren das\nlanggezogene Viertel ebenfalls. Bus 79 grenzt an der\nOstseite des Viertels an.'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04307;51,3557462015591;12,414278645834464;false;n;n;n;510;4;4334786;n;no_information;001.4334786;y;;;;1;;n;;n;;no_information;2;wohnung_miete;no_information;0,active;;n;78.14;3;n;;3;3;;113896376;negotiable;https://pictures.immobilienscout24.de/listings/417f4ac0-333a-4e38-bd0d-c6c027154d67-1325253384.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;3.52;14.9;3.52;Sachsen;Leipzig;Schönefeld_Abtnaundorf;113896376;90;"Zittauer Stra&szlig;e";Zittauer_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;600;no_information;;;04307
2020-01-02 00:51:23.016807;/expose/113894202;['Das liebevoll sanierte Wohnhaus befindet sich in einer ruhigen Lage im Stadtteil Lindenau. Die Nähe zum Leutzscher Holz ist die ideale Voraussetzung für Erholung und Freizeit. Die Wohnung ist hell und freundlich. ', 'Bad mit Wanne, Laminat, Zentralheizung, Abstellraum, derzeitige Nutzung - frei werdend, Hausmeisterservice, Hausreinigung, Kelleranteil, Zustand Altbau, Gartenmitbenutzung', 'WE 10, 3. OG mitte', 'www.kks-leipzig.de'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04177;51,3420580532781;12,325107584545004;false;n;n;n;360;2;2303;n;no_information;001.2303;n;;energy_consumption;gas;;;n;;n;;central_heating;7, 3.OG mitte;wohnung_miete;no_information;0,active;;n;55.38;2;n;;2;2;;16210;no_information;https://pictures.immobilienscout24.de/listings/ba4b15fe-3424-40d0-bbc5-7211f4adf786-1325221544.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;4.49;15.09;4.49;Sachsen;Leipzig;Altlindenau;113894202;110;"Flemmingstra&szlig;e";Flemmingstraße;;;;;;;;;;;;;;;;97.8;470;no_information;1900;1;04177
2020-01-02 00:51:23.863940;/expose/113889385;['Weitere Informationen und Bilder zu dieser und weiteren Immobilienangeboten erhalten Sie unter www.dobeneck.de oder telefonisch unter 0341 / 911 36 74.', 'GERNE VERMARKTEN WIR AUCH IHRE IMMOBILIE !!!', 'Besichtigungstermine:\nUm einen individuellen Besichtigungstermin zu vereinbaren, rufen Sie uns einfach an Telefon: 0341 911 36 74, oder senden Sie uns eine E-Mail mit Ihrer Telefonnummer. Wir setzen uns dann schnellstmöglich mit Ihnen in Verbindung. \nBitte haben Sie Verständnis dafür, dass wir E-Mails ohne Telefonnummer aufgrund des hohen Anfrageaufkommens leider nicht bearbeiten können.\n\nBis bald, wir freuen uns auf Sie.'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04177;51,3310166865884;12,324308856315398;false;n;y;n;685;5;15433363;y;well_kept;001.15381173;n;;;gas;1;;y;;n;;central_heating;67;wohnung_miete;normal;0,active;;y;85.8;4;n;;3;3;4;867 (1/867);no_information;https://pictures.immobilienscout24.de/listings/81a9701e-661d-42ac-9d06-4f85f350524f-1325124892.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;5.13;14.16;5.13;Sachsen;Leipzig;Lindenau;113889385;170;"Endersstra&szlig;e";Endersstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;855;apartment;1900;1;04177
2020-01-02 00:51:30.641996;/expose/113893421;['Erstbezug in Top-Lage!\n\nNahe des Leipziger Stadtzentrums sind im Neubau Querstraße 19 & 21 insg. 42 Wohneinheiten mit gut geschnittenen 1 bis 4 Zimmern sowie 3 Gewerbeeinheiten entstanden, die Ihnen nun zur Verfügung stehen!\n\nDie angebotene Wohnung ist mit dem Aufzug erreichbar und verfügt über Balkon und eine Loggia. Die Küche wurde als offene Wohnküche konzipiert. Das Bad ist mit Dusche, Badewanne, Doppelwaschbecken, Spots und Spiegel ausgestattet. Die Wohnung besitzt darüber hinaus eine Ankleide, ein separates Gäste-WC und einen Abstellraum.\nDie Einheit ist mit Echtholzparkettboden und einer Fußbodenheizung versehen, die für ein angenehmes Wohnklima sorgen. \n\nOptional kann ein Stellplatz in der gebäudeeigenen Tiefgarage angemietet werden. Der Mietpreis liegt bei 80 Euro/Monat.\n\nLassen Sie sich diese Gelegenheit nicht entgehen und vereinbaren Sie gleich einen Besichtigungstermin mit unserem Vermietungsteam!\n\nWeitere Informationen finden Sie unter: www.KK-IMMOBILIEN-LEIPZIG.de!', '- Aufzug\n- Balkon & Loggia\n- offene Küche\n- Bad mit Wanne, Dusche, Doppelwaschbecken & Spiegel\n- Ankleide\n- Gäste-WC\n- Abstellkammer\n- Echtholzparkett\n- Fußbodenheizung\n- Fenster mit Dreifachverglasung & Außenjalousien\n- Tiefgaragenstellplatz (optional)\n- Grünflächen & Spielgeräte im Hof', 'Das Objekt befindet sich in einer attraktiven Wohnlage zwischen Hauptbahnhof, Stadtzentrum und Johannisplatz.\n\nDas sehenswerte Leipziger Zentrum erreicht man innerhalb weniger Gehminuten. Hier finden sich neben historischen Sehenswürdigkeiten auch eine Vielzahl an Ladenpassagen sowie ein reichhaltiges kulturelles Angebot. Der Leipziger Zoo sowie einige der zahlreichen Leipziger Parkanlagen sind mit den Rad schnell erreichbar.\n\nEinrichtungen des täglichen Bedarfs befinden sich in unmittelbarer Nähe: Grundschule, Hauptschule, Gymnasium, Kindertagesstätte, Ärzte, Einkaufsmöglichkeiten und Restaurants. Die Lage besticht darüber hinaus durch eine sehr gute infrastrukturelle Situation: Straßenbahnen und Busse des ÖPNV, aber auch Nah- und Fernverkehrszüge sind schnell erreicht, die Autobahn ist nur ca. 15 Minuten entfernt.'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04103;51,338197035412;12,384899606604;false;n;y;n;1305;7;15658681;n;first_time_use;002.01002863916;n;;;no_information;1;;y;;n;;floor_heating;"19 &amp; 21";wohnung_miete;sophisticated;0,active;;y;130.45;6;y;1;4;4;5;2663;negotiable;https://pictures.immobilienscout24.de/listings/780bd41d-e169-4356-a673-747862a4382d-1337503553.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;4.89;16.45;4.89;Sachsen;Leipzig;Zentrum_Südost;113893421;261;"Querstra&szlig;e";Querstraße;;;;;;;;;;;;;;;;;1566;apartment;2019;9;04103
2020-01-02 00:51:31.856693;/expose/113892788;['Der schöne Altbau von 1910 wurde 1998 kernsaniert.\nDas Mehrfamilienhaus ist sehr gepflegt.\n\n\nBitte rufen Sie Herrn Schulze unter 0173-57 10 464 an.\n\nGerne zeigt er Ihnen diese schöne Wohnung.', '-offene Küche\n-Tageslichtbad mit Wanne\n-Fliesen im Bad\n-sonst Laminat\n-Keller', 'Der Stadtteil Dölitz liegt knapp 6 Kilometer südlich des Leipziger Stadtzentrums, am östlichen\nRand der Pleißenaue. Er zeichnet sich durch zahlreiche Wahrzeichen und historische Geschehnisse aus \nund ist somit ein wunderschönes Naherholungsgebiet. In unmittelbarer Nähe befinden sich zahlreiche Einkaufsmöglichkeiten.'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04279;51,2890809827415;12,389508742906804;false;n;n;n;425;3;17376852;n;well_kept;002.01008131610;y;E;energy_consumption;gas;;;n;;n;75;central_heating;17;wohnung_miete;no_information;0,active;;n;65;3;n;;2;2;;435;no_information;https://pictures.immobilienscout24.de/listings/41803f41-193e-4540-b695-6805d96b0222-1325203704.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;3.33;12.4;3.33;Sachsen;Leipzig;Dölitz_Dösen;113892788;75;Helenenstr.;Helenenstr.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;125;575;apartment;1910;1;04279
2020-01-02 00:51:37.753619;/expose/113895808;['Das 1958 errichtete Mehrfamilienhaus ist in einem gepflegten Zustand.', 'Die Wohnung verfügt über 2 Zimmer, 1 Badezimmer, 1 Küche und 1 Flur und 1 Balkon. \n\nDen Balkon erreichen Sie über die Küche.', 'Das Objekt befindet sich an einer Seitenstraße in unmittelbarer Nähe zum Friedenspark und zum Lene-Voigt-Park.', 'Zur Anfrage zwecks Besichtigungsterminen, ist eine E-Mail erwünscht. \n\nEs fällt keine Provision an. Lediglich für die Erstellung des Mietvertrages wird eine einmalige Gebühr in Höhe von 30,43 € erhoben.'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04317;51,3300536283981;12,405208158403473;false;n;y;n;450;3;10474976;n;no_information;001.10474976;y;NO_INFORMATION;energy_consumption;district_heating;1;;n;;n;;district_heating;2;wohnung_miete;no_information;0,active;;y;79.5;3;n;;2;2;4;KGS11;negotiable;https://pictures.immobilienscout24.de/listings/d56479cd-76c3-4062-997a-116121112394-1325244473.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;4.38;16.31;4.38;Sachsen;Leipzig;Reudnitz_Thonberg;113895808;255;"Kurt-G&uuml;nther-Str.";Kurt-Günther-Str.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;124;705;apartment;1958;2;04317
2020-01-02 00:51:44.485666;/expose/113898829;['Wohlfühl-Wohnen in heller Wohnung. Sehr ansprechende Wohnräume mit einem Tageslichtbad und Küche mit Balkon. Der Balkon ist zum grünen Innenhof ausgerichtet. Der Wohnraum ist mit Laminat ausgestattet. Die Wohnung befindet sich in Wohnanlage, die durch großzügige Innenhöfe ihren Charme bekommt. In den dreißiger Jahren errichtet, wurden die Gebäude bis 2013 umfänglich saniert. An der lebendigen Zschocherschen Straße gibt es viele kleinere Gewerbeflächen für den Einzelhandel und Appartements für Studenten.', 'Weiße Holztüren \nBodenbelag Laminat\nBodenbelag Küche und Bad Fliesen\nBadezimmer mit Badewanne und Fenster', 'Die Gebäude befinden sich im beliebten Stadtteil Leipzig-Plagwitz. Alle Geschäfte des täglichen Bedarfs, das Sportbad, Freibad und Fitnesscenter sind in unmittelbarer Nachbarschaft.\nDie Straßenbahnlinien Nr. 1,2,3 und \nBuslinie 60 sind in 10 Minuten in der Innenstadt. Und für die Sportlichen: Mit dem Rad ist man in wenigen Minuten im Clara Park oder am Cospudner See.', 'MINDESTMIETDAUER: 12 Monate\n\nKeine Wohngemeinschaften.'];showqualicontactform;profile0;false;true;standard;Sachsen;Leipzig;Deutschland;04229;51,320096746509;12,331749324737274;false;n;n;n;684;5;17293075;n;modernized;002.01008006526;y;;energy_consumption;district_heating;3;disabled;n;20020;n;131.5;district_heating;18;wohnung_miete;normal;0,active;2013;n;114;5;n;;4;4;4;648;negotiable;https://pictures.immobilienscout24.de/listings/4e097025-725f-40ff-9075-7d555bd4105a-1325285429.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;4.56;15.1;4.56;Sachsen;Leipzig;Plagwitz;113898829;131.5;"Antonienstra&szlig;e";Antonienstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;62;947;apartment;1933;1;04229
