timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_developer_virtualreality;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-01 21:53:13.119102;/expose/113579618;['Diese einzigartige Altbauwohnung kann ab November 2019 von Ihnen angemietet werden.\r\nDie Wohnung bietet Ihnen:\r\n- eine große Küche mit hochwertigem Fließenspiegel und Deckenspots\r\n- große Terrasse mit kleinem Gartenhäuschen zum Abstellen von Grill / Gartenmöbeln. \r\n- Badezimmer mit Fenster, Badewanne und Badmöbel\r\n- Klimaanlage\r\n- Fußbodenheizung\r\n-  Aufzug\r\n- großer Keller\r\n- Außenstellplatz 30€ im Monat oder Garage 50€ im Monat', '\r\n\r\nAusstattungsmerkmale: \r\n-Bad mit Wanne\r\n-Downlightspots\r\n-WMA im Bad\r\n-Klimaanlage\r\n-Aufzug\r\n-Terrasse\r\n-Erstbezug\r\n-Küche mit Fenster\r\n-offene Küche\r\n-Fußbodenheizung\r\n-Bad mit Fenster', 'In Plagwitz spaziert man an alten Klinkerfabrik- und Gründerzeitfassaden entlang und kann die ehemaligen Buntgarnwerke bestaunen, die nun als Business- und Medienpark genutzt werden. Die Ziegellandschaften des neunzehnten Jahrhunderts finden sich heute noch an vielen Orten des Stadtteils und prägen sein Erscheinungsbild.\r\nPlagwitz ist ein Wohnviertel, in dem Kunst und Kultur der anderen Art gelebt werden. Die Kinos auf der Karl-Heine-Straße sind etwas kleiner und gemütlicher, die alte Baumwollspinnerei - heute als Kunsthandwerkstätte und Galeriezentrum genutzt - ist nicht weit entfernt. Es gibt ein Oldtimermuseum, ein Museum für Druckkunst und einen Musikclub, das Superkronik.\r\nPlagwitz befindet sich im Westen Leipzigs, nicht weit von der Innenstadt entfernt. Die Tramlinien 3, 13 und 14 durchkreuzen den Stadtteil, der auch von den Buslinien 60, 72 und 73 befahren ist. Infrastrukturell ist Plagwitz also gut erschlossen.\r\n', 'Folgende Unterlagen werden angefordert/benötigt:\r\n- Selbstauskunft\r\n- Schufaeinwilligung    \r\n- Vorvermieterbescheinigung \r\n- Kopie Personalausweis\r\n- Einkommensnachweise\r\n- Nachweis einer Haftpflichtversicherung\r\n\r\nDie Formulare finden Sie unter www.kuenne-immobilien.de/vermietung.\r\n\r\nDer Mietvertrag wird mit einer Mindestlaufzeit von einem Jahr abgeschlossen.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,3217428084686;12,32789729756749;false;n;y;n;841.5;6;5367601;n;first_time_use_after_refurbishment;001.5367601;y;;;no_information;0;;n;;n;;floor_heating;30;wohnung_miete;no_information;0,active;;y;99;4;n;;3;3;4;581809;no_information;https://pictures.immobilienscout24.de/listings/7920d23f-3d5f-49a4-8126-5f94bdcc72e4-1332118890.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;4.56;15.1;4.56;Sachsen;Leipzig;Plagwitz;113579618;247.5;"Siemensstra&szlig;e";Siemensstraße;;;;;;false;;;;;;;;;;;;ground_floor;1905;1;04229
2020-01-01 21:53:13.941055;/expose/113601977;['\r\n\r\nAusstattungsmerkmale: \r\n-EBK mit Aufpreis\r\n-Fliesen-Bodenbelag\r\n-Bad mit Fenster\r\n-Bad mit Wanne\r\n-Balkon\r\n-Küche mit Fenster\r\n-Laminatboden', 'Schönefeld-Abtnaundorf', 'Folgende Unterlagen werden angefordert/benötigt:\r\n- Selbstauskunft\r\n- Schufaeinwilligung\r\n- Vorvermieterbescheinigung \r\n- Kopie Personalausweis\r\n- Einkommensnachweise\r\n- Nachweis einer Haftpflichtversicherung\r\n\r\nDer Mietvertrag wird mit einer Mindestlaufzeit von einem Jahr abgeschlossen.\r\n\r\nDie Formulare finden Sie unter www.kuenne-immobilien.de/vermietung.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04347;51,3557462268128;12,396239606999393;false;n;y;n;414;3;5367601;n;first_time_use_after_refurbishment;001.5367601;y;;energy_required;no_information;1;;n;;n;;central_heating;36;wohnung_miete;no_information;0,active;;n;59.92;2;n;;3;3;;581754;no_information;https://pictures.immobilienscout24.de/listings/a4d8af7f-4d5f-447f-8a13-d4cdc1e9d357-1341263894.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;3.52;14.9;3.52;Sachsen;Leipzig;Schönefeld_Abtnaundorf;113601977;138;"Rackwitzer Stra&szlig;e";Rackwitzer_Straße;16 MBit/s;true;50 MBit/s;10 MBit/s;50 MBit/s;true;MagentaZuhause M Hybrid (2);web,email,bank,music,dl-ul,game,sd,mltstr,hd;über Hybrid;WITH_HYBRID;https://padlock.link/mmhy2;https://padlock.link/mmh2sa;telekom_layer_magenta_m_hybrid2;ONE_YEAR_FREE;2,4 MBit/s;123;;apartment;1925;1;04347
2020-01-01 21:53:19.801476;/expose/113704500;['Die hübsche 1-Raumwohnung ist mit schickem neu verlegtem Laminatboden verlegt.\nDie Wohnung besteht aus einem Wohn/Schlafzimmer und Wohnküche, sowie einem Badezimmer mit Dusche. Das Objekt eignen sich perfekt für einen Single Haushalt.', '*Neuer Laminatboden\n*Bad mit Dusche\n*Top Lage\n*Übernahme EBK vom Vormieter', 'Der wunderschöne Stadtteil Schleußig, befindet sich südwestlich der Innenstadt Leipzig, etwa zwei Kilometer von der Innenstadt entfernt. Mit Bus und Bahn oder mit dem Auto, ist unser Stadtzentrum ganz einfach und schnell zu erreichen. Schleußig zeichnet sich durch seine vielen Wasserwege aus und lädt zu einer romantischen Gondelfahrt ein. Der Cospudener See ist nur wenige Minuten mit dem Rad entfernt und unser gepflegter Clara-Zetkin-Park ist für Radfahrer und Spaziergänger eine absolute Erholungsoase. Für die Nachtschwärmer bietet Schleußig eine Menge Kneipen, Cafes und Bars. Diese attraktive Wohngegend ist gerade bei Familien und Studenten sehr beliebt.', 'Momentan ist dieses Objekt noch bewohnt, daher gibt es keine Aufnahmen von dem Innenbereich.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,3203578695391;12,340286653595879;false;n;n;n;290;1;17433171;y;refurbished;009.a9ca28de-7928-4b38-bda5-bf5c0b645d04;n;;;;;;n;;n;;no_information;30;wohnung_miete;no_information;0,active;;n;26.06;1;n;;1;1;;113704500;no_information;https://pictures.immobilienscout24.de/listings/0d47bc14-3d93-4c6a-91f9-bb5e754e22e2-1322554381.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;4.46;15.67;4.46;Sachsen;Leipzig;Schleußig;113704500;65;"Bl&uuml;mnerstra&szlig;e";Blümnerstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;355;roof_storey;;;04229
2020-01-01 21:53:20.773847;/expose/113376984;"['- frisch renovierte 5-Zimmer-Wohnung im 3. Obergeschoss\n- WG-geeignet, da alle Räume gleich groß sind \n- Küche mit angrenzendem Essbereich\n- 2 geflieste Tageslichtbäder - eines mit Wanne und Dusche und WC, eines mit Dusche, Waschbecken und WC\n- Abstellraum mit WM-Anschluss in der Wohnung\n- neuer, heller Laminatboden im Flur und in den Wohnräumen\n- Glattputzwände\n\nEin Energieausweis für das Objekt liegt uns derzeit nicht vor.', '- Mehrfamilienhaus in Plagwitz\n- sehr gute Anbindung an den ÖPNV (z.B. Straßenbahnhaltestelle ""Karl-Heine-/Gießerstr."" in 2 Minuten zu Fuß erreichbar)\n- S-Bahn-Hof Plagwitz in 500 m Entfernung\n- Einkaufsmöglichkeiten in der Nähe (z.B. Penny/ REWE/ Drogerie in ca. 8 Minuten zu Fuß erreichbar']";showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,32780155014392;12,32809795077015;false;n;n;n;1070;7;16405609;n;fully_renovated;002.01007186653;y;;;gas;3;disabled;n;0;n;;gas_heating;19;wohnung_miete;normal;0,active;;n;125;6;n;;5;5;;Gie19-3OG;no_information;https://pictures.immobilienscout24.de/listings/92bc4c38-4407-43c0-9f97-34d55b9bfc5d-1324729330.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;14;4.56;15.1;4.56;Sachsen;Leipzig;Plagwitz;113376984;279;"Gie&szlig;erstrasse";Gießerstrasse;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1349;apartment;;;04229
2020-01-01 21:53:26.745041;/expose/113281918;['\r\n\r\nAusstattungsmerkmale: \r\n-EBK mit Aufpreis\r\n-Fliesen-Bodenbelag\r\n-Bad mit Fenster\r\n-Bad mit Wanne\r\n-Küche mit Fenster\r\n-Laminatboden', 'Schönefeld-Abtnaundorf', 'Folgende Unterlagen werden angefordert/benötigt:\r\n- Selbstauskunft\r\n- Schufaeinwilligung\r\n- Vorvermieterbescheinigung \r\n- Kopie Personalausweis\r\n- Einkommensnachweise\r\n- Nachweis einer Haftpflichtversicherung\r\n\r\nDer Mietvertrag wird mit einer Mindestlaufzeit von einem Jahr abgeschlossen.\r\n\r\nDie Formulare finden Sie unter www.kuenne-immobilien.de/vermietung.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04347;51,3556756080105;12,396119310802387;false;n;n;n;464;3;5367601;n;first_time_use_after_refurbishment;001.5367601;y;;energy_required;gas;3;;n;;n;;central_heating;1;wohnung_miete;no_information;0,active;;n;67.21;3;n;;3;3;;581746;no_information;https://pictures.immobilienscout24.de/listings/015905d1-da8a-4d13-9144-79c850248569-1341261199.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;3.52;14.9;3.52;Sachsen;Leipzig;Schönefeld_Abtnaundorf;113281918;155;Fliederhof;Fliederhof;16 MBit/s;true;50 MBit/s;10 MBit/s;50 MBit/s;true;MagentaZuhause M Hybrid (2);web,email,bank,music,dl-ul,game,sd,mltstr,hd;über Hybrid;WITH_HYBRID;https://padlock.link/mmhy2;https://padlock.link/mmh2sa;telekom_layer_magenta_m_hybrid2;ONE_YEAR_FREE;2,4 MBit/s;123;;apartment;1925;1;04347
2020-01-01 21:53:27.671818;/expose/113580923;['Diese einzigartige Altbauwohnung kann ab November 2019 von Ihnen angemietet werden.\r\nDie Wohnung bietet Ihnen:\r\n- eine große Küche mit hochwertigen Deckenspots\r\n- 2 große Dachterrassen mit Blick über Plagwitz\r\n- 2 Badezimmer mit Fenster, Badewanne, Dusche und Sauna\r\n- 1 Gäste-WC oben\r\n- Klimaanlage\r\n- Fußbodenheizung\r\n-  Aufzug\r\n- großer Keller\r\n- Außenstellplatz 30€ im Monat oder Garage 50€ im Monat', '\r\n\r\nAusstattungsmerkmale: \r\n-Badewanne/Dusche/WC\r\n-Downlightspots\r\n-WMA im Bad\r\n-Klimaanlage\r\n-Aufzug\r\n-Erstbezug\r\n-Küche mit Fenster\r\n-Gäste WC\r\n-Fußbodenheizung\r\n-Bad mit Fenster\r\n-exklusives Bad\r\n-Sauna\r\n-Dachterrasse\r\n-offene Küche', 'In Plagwitz spaziert man an alten Klinkerfabrik- und Gründerzeitfassaden entlang und kann die ehemaligen Buntgarnwerke bestaunen, die nun als Business- und Medienpark genutzt werden. Die Ziegellandschaften des neunzehnten Jahrhunderts finden sich heute noch an vielen Orten des Stadtteils und prägen sein Erscheinungsbild.\r\nPlagwitz ist ein Wohnviertel, in dem Kunst und Kultur der anderen Art gelebt werden. Die Kinos auf der Karl-Heine-Straße sind etwas kleiner und gemütlicher, die alte Baumwollspinnerei - heute als Kunsthandwerkstätte und Galeriezentrum genutzt - ist nicht weit entfernt. Es gibt ein Oldtimermuseum, ein Museum für Druckkunst und einen Musikclub, das Superkronik.\r\nPlagwitz befindet sich im Westen Leipzigs, nicht weit von der Innenstadt entfernt. Die Tramlinien 3, 13 und 14 durchkreuzen den Stadtteil, der auch von den Buslinien 60, 72 und 73 befahren ist. Infrastrukturell ist Plagwitz also gut erschlossen.\r\n', 'Folgende Unterlagen werden angefordert/benötigt:\r\n- Selbstauskunft\r\n- Schufaeinwilligung    \r\n- Vorvermieterbescheinigung \r\n- Kopie Personalausweis\r\n- Einkommensnachweise\r\n- Nachweis einer Haftpflichtversicherung\r\n\r\nDie Formulare finden Sie unter www.kuenne-immobilien.de/vermietung.\r\n\r\nDer Mietvertrag wird mit einer Mindestlaufzeit von einem Jahr abgeschlossen.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,3217428084686;12,32789729756749;false;n;y;n;1361.25;7;5367601;n;first_time_use_after_refurbishment;001.5367601;y;;;no_information;4;;n;;n;;floor_heating;30;wohnung_miete;no_information;0,active;;y;181.5;7;n;;5;5;4;581814;no_information;https://pictures.immobilienscout24.de/listings/b5a99286-7370-441f-927a-318b79d3c2af-1341260866.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;11;4.56;15.1;4.56;Sachsen;Leipzig;Plagwitz;113580923;363;"Siemensstra&szlig;e";Siemensstraße;;;;;;false;;;;;;;;;;;;maisonette;1905;1;04229
2020-01-01 21:53:33.537794;/expose/113609375;['In der tollen 2-Raumwohnung ist überall schicker Designlaminatboden verlegt. Das Badezimmer verfügt über eine Badewanne und ist in moderner Ausstattung.', '*Design Laminatboden\n*Schickes Badezimmer mit Badewanne und Fenster\n*Küche mit Fenster', 'Die Lucknerstraße 8 ist eine ruhiger gelegene Seitenstraße der berühmten Hauptstraße Georg-Schumann in Wahren/Gohlis. Die Anbindung und Einkaufsmöglichkeiten sind fußläufig sehr gut erreichbar und der Auenwald ist unmittelbar in der Nähe und bietet somit schöne Spaziergänge an.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04159;51,3734763868654;12,326005745012482;false;n;n;n;380;2;17433171;y;no_information;009.a9ca28de-7928-4b38-bda5-bf5c0b645d04;n;;;;2;;n;;n;;no_information;8;wohnung_miete;no_information;0,active;;n;54.1;2;n;;2;2;;113609375;negotiable;https://pictures.immobilienscout24.de/listings/980cb190-2b59-4b61-989d-4ee566e2eeab-1321222195.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;4;3.57;15.99;3.57;Sachsen;Leipzig;Wahren;113609375;125;"Lucknerstra&szlig;e";Lucknerstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;505;apartment;;;04159
2020-01-01 21:53:34.642750;/expose/113571064;['Das liebevoll sanierte Mehrfamilienhaus befindet sich im Stadtteil Reudnitz-Thonberg, welcher durch die citynahe Lage und die optimalen Verkehrsanbindungen (Bus Straßenbahn, Taxi, Zug) sehr beliebt ist.', 'Die 2-RWG ist mit Laminat-/ Fliesenboden versehen. Vom Flur aus kommen Sie in den offenen Wohnbereich inkl. Einbauküche (Pantryküche), von welchem Sie zum großen Balkon, der einen grünen Ausblick bietet, gelangen. \nDas Bad ist mit Dusche, Waschtisch und WC ausgestattet. Weiterhin ist ein Lift sowie ein Fahrradraum im Treppenhaus vorhanden, welcher das schöne Wohnungsangebot abrundet.', 'Die Bundesstraße B2 und Autobahn A38 sind bequem in nur wenigen Minuten mit dem PKW erreichbar. Somit ist diese Lage auch für Pendler sehr attraktiv.\n\nEs gibt in der unmittelbaren Umgebung diverse gastronomische Einrichtungen, zahlreiche Einkaufsmöglichkeiten, mehrere Grünanlagen, Schulen, Kindertagesstätten, Ärzte und kulturelle Einrichtungen, wie beispielsweise das Panometer. Die Uniklinik Leipzig ist innerhalb weniger Gehminuten erreichbar.  \n\nEbenfalls gelangen Sie mit Hilfe der öffentlichen Verkehrsmittel, PKW, Fahrand oder zu Fuß, in nur wenigen Minuten, in das beliebte Leipziger Stadtzentrum .', 'Alle Angaben in diesem Exposé wurden nach bestem Wissen und Gewissen des Eigentümers gemacht. Die Firma LE APIS Immobilien kann keine Gewährleistung für die Richtigkeit und Vollständigkeit der Angaben übernehmen. Fotos, Texte und Grafiken unterliegen dem Copyright der Firma LE APIS Immobilien.\n\n****************************\nSie haben auch (ein) Haus oder eine Eigentumswohnung in dieser Gegend zu verkaufen?\n\nBesuchen Sie unsere Tippgeberseite auf www.le-apis-immobilien.de\n\nGenau für Ihre Immobilie könnten wir den passenden Käufer haben!\nFragen Sie doch einfach mal nach unter: 034298-54907-0 oder senden Sie uns eine E-Mail an info@le-apis-immobilien.de\nFür Verkäufer kostenfrei.\n****************************'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04317;51,3310924091531;12,397187143926622;false;n;y;n;400;2;15917014;n;well_kept;002.01005253433;y;;energy_consumption;gas;;;n;1;n;;central_heating;18;wohnung_miete;normal;0,active;2013;y;41;2;n;;2;2;5;424;negotiable;https://pictures.immobilienscout24.de/listings/5f80ac3f-8bc0-4217-98da-b0cd73954f1a-1341144374.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;18;4.38;16.31;4.38;Sachsen;Leipzig;Reudnitz_Thonberg;113571064;135;"Volckmarstra&szlig;e";Volckmarstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;131;535;apartment;1899;1;04317
2020-01-01 21:53:40.514432;/expose/113389828;['Die schöne 2-Raumwohnung verfügt über 2 gleichgroße Zimmer. Der geräumige Flur, als Herzstück verbindet die zwei Zimmer, die Küche und das Badezimmer miteinander. Die Küche und  das Bad besitzen beide große Fenster. Im Badezimmer befindet sich eine Badewanne.', 'Kleinzschocher, im Südwesten von Leipzig gelegen, ist ein ausgesprochen grünes Stadtviertel. Nicht nur, dass es einen Volkspark sein Eigen nennen kann, es liegt auch genau an der Weißen Elster, neben dem Küchenholz und dem Hahnholz. Der Auenwald schließt an das Viertel im Osten an, der Cospudener See befindet sich damit in Reichweite.\nKleinzschocher hat eine ideale Lage, es ist zentrumsnah, infrastrukturell gut angebunden und hat dennoch ein ganz eigenes Flair. Ob zu Fuß, im Kinostuhl, in oder auf dem Wasser - in Kleinzschocher kann man was erleben.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,3167536016539;12,325768560810738;false;n;n;n;363;2;17433171;n;no_information;009.a9ca28de-7928-4b38-bda5-bf5c0b645d04;n;;;;4;;n;;n;;no_information;83;wohnung_miete;no_information;0,active;;n;55.8;2;n;;2;2;4;113389828;no_information;https://pictures.immobilienscout24.de/listings/eccb9d8c-03cc-4744-996b-28f2025e9713-1318132071.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;5;3.68;15.45;3.68;Sachsen;Leipzig;Kleinzschocher;113389828;123;"Gie&szlig;erstra&szlig;e";Gießerstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;486;roof_storey;;;04229
2020-01-01 21:53:41.382237;/expose/113591362;['Hochwertig saniertes Mehrfamilienhaus.', 'Diese Wohnung ist wie folgt ausgestattet:\r\r- Laminat in allen Wohnräumen sowie im Flur\r- heller geräimiger Wohnbereich\r- offene Küche zum Wohnzimmer\r- Downlights in Flur, Küche und Bad\r- hochwertig gefliestes Bad mit Badewanne und Waschmaschinenanschluss\r- Keller\r\rDie Bilder stammen aus einer ähnlichen Wohnung aus demselben Haus.', 'Im Leipziger Stadtbezirk Gohlis mit einem urbanen Wohnumfeld befindet sich diese Mieteinheit. Hier erreichen Sie optimale Anbindung an den öffentlichen Nahverkehr (Straßenbahn) sowie an den Straßenverkehr (PKW). Alle Anbieter des täglichen Bedarfs sind in unmittelbarer Nähe und fußläufig erreichbar. Zahlreiche Grünflächen, wie der Bretschneiderpark inkl. riesigem Kinderspielplatz, das Nahgelegene Rosenthal und der Zoo, sowie das Wackerbad und das Stadion des Friedens laden zu zahlreichen Freizeitaktivitäten ein.', 'Dieses Angebot ist freibleibend und unverbindlich, Weitervermietungen, sowie Irrtum und technische Änderungen vorbehalten.\rWeitere Informationen erhalten Sie von: \rHerrn Andreas Dittrich\rMobil:+49 (178 )- 21 30 77 6\rFax:  +49 (341) – 355 842 49\rmailto: a.dittrich@curator-rem.eu\r\rCURATOR r.e.m. AG\rNiederlassung Leipzig\rPrinz-Eugen-Straße 28\rD-04277 Leipzig\r\rAmtsgericht Frankfurt/Main HRB 82883\rAufsichtsratsvorsitzender: Winfried Heyer\rVorstandsvorsitzender: Karsten Kujus\rVorstand: René Türk\r\rWir gehen vertraulich mit Ihren Daten um. \rFür mehr Informationen entsprechend der Datenschutzgrundverordnung besuchen Sie uns bitte unter http://www.curator-rem.eu/datenschutz-40.html.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04157;51,3684041772913;12,376090410029889;false;n;n;n;361.5;2;657852;n;fully_renovated;001.657852;y;E;energy_required;gas;3;;y;;n;;central_heating;31;wohnung_miete;no_information;0,active;;n;48.19;2;n;;2;2;;FL00010;no;https://pictures.immobilienscout24.de/listings/1f370fc8-d041-4498-8845-af19ea5f1cf1-1320939166.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;4.07;14.7;4.07;Sachsen;Leipzig;Gohlis_Mitte;113591362;105;"Virchowstra&szlig;e";Virchowstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;158.66;466.5;apartment;;;04157
