timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_developer_virtualreality;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-02 01:35:43.191666;/expose/112308035;['Das Gebäude wurde um 1905/1906 als reines Wohnhaus, für die Herren A. Olbrecht und A. Dreizehner errichtet. Nach Sanierung wird das Objekt über 8 Wohnungen verfügen. Durchdachte Grundrisse zeichnen die 8 einladenden 2- bis 5-Zimmer-Wohnungen aus, die alle über einen attraktiven Balkon verfügen. \r\rDas denkmalgeschützte Wohnhaus in der Georg-SchumannStraße 254 befindet sich in einer guten Lage. Hier trifft eine intakte Infrastruktur auf eine vielfältige grüne Umgebung.\rDer Fluß Weiße Elster liegt nur wenige Minuten entfernt und führt an Kleingartenanlagen vorbei in den idyllischen Leipziger Auenwald. Die am Haus entlang führende Georg-Schumann-Straße verfügt über einen bunten Mix an Einkaufsmöglichkeiten, Cafés und Restaurants. Vor allem Familien schätzen die fußläufige Nähe zu Kinderbetreuungseinrichtungen und Schulen. \rZwei Straßenbahnlinien verbinden das Viertel mit dem Süden und passieren die Innenstadt. Ein Bus fährt von Möckern aus in den Osten Leipzigs. Außerdem befinden sichin der Nähe zwei S-Bahnhöfe und eine Anbindung zur B6.\r\rZur erstklassigen Austattung dieser Wohnung zählen : \r\r- Parkettfußböden in den Wohnräumen\r- modernes Bad mit Kristallspiegel, Downlights, Badradio, Badewanne           und ebenerdiger Dusche\r- ein Gäste-Bad\r- Fußbodenheizung in der kompletten Wohnung \r- gespachtelte Wände  \r- eine Videowechselsprechanlage\r- ein großer Balkon \r\r\r\rWeitere interessante Angebote finden Sie unter WWW.HILDEBRAND-PARTNER.COM\r\r\rDAS VORSTEHENDE ANGEBOT IST FREIBLEIBEND UND DIE ZWISCHENZEITLICHE VERMIETUNG SOWIE ÄNDERUNGEN UND IRRTÜMER BLEIBEN VORBEHALTEN!\rETWAIGE EINZEICHNUNGEN IN DEN GRUNDRISSPLÄNEN (KÜCHEN, WASCHMASCHINE, MÖBEL ETC.), SIND LEDIGLICH EINRICHTUNGSVORSCHLÄGE UND SIND NICHT MIETVERTRAGSBESTANDTEIL. \r\rEs handelt sich um einen denkmalgeschützten Altbau, ein Energieausweis ist nicht erforderlich! \r', ' BODENBELAG:\rParkett\rBAD:\rBad mit Wanne und Dusche, sehr exklusives Bad, Boden: Fliesen/Stein, Doppelwaschbecken, Gäste Bad\rKÜCHE:\rseparate Küche, Boden: Fliesen/Stein, Küche mit Fenster, Anschluss für Elektroherd\rWASCHEN:\rAnschluss im Abstellraum\rWEITERES:\rBalkon, Fussbodenheizung, Abstell: Keller\rAnmerkung: Die von uns gemachten Angaben haben wir nach bestem Wissen und Gewissen nach Informationen des Vermieters/Verkäufers und den uns übergebenen Informationen zusammengestellt. Eine Gewähr für diese Angaben können wir nicht übernehmen. Wichtige Zahlen und Informationen sind am Objekt zu überprüfen. Zwischenvermietung/Verkauf bleibt vorbehalten.'];showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04159;51,3705392936906;12,336099119876277;false;n;y;n;1088;7;7189;y;refurbished;001.7189;n;;no_information;no_information;3;;n;;n;;no_information;254;wohnung_miete;normal;0,active;2019;n;115.21;5;n;;5;5;;141576-M-Georg254-WE8;no_information;https://pictures.immobilienscout24.de/listings/7aa1242f-aace-433a-a207-574309ddb7b2-1339328015.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;17;3.8;14.48;3.8;Sachsen;Leipzig;Möckern;112308035;230;"Georg-Schumann-Stra&szlig;e";Georg-Schumann-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1318;no_information;;;04159
2020-01-02 01:35:44.134534;/expose/112274436;['Naturnah und Urban - Der Lindenauer Hafen blüht wieder!\n\nDas Wohnen im Mehrfamilienhaus mit 23 geschmackvollen Wohnungen wird für die Bewohner des Objektes eine optimale Ergänzung zur vorhandenen Natur- und Erholungsoase.', 'Die 2-4-Raumwohnungen variieren in ihren Grundrissen, als auch in der Wohnfläche, welche von gemütlichen 50 m² bis 114 m² reichen. Die Ausstattung wird entsprechend in moderner, als auch hochwertiger Ausführung sein. So sind in allen Wohnungen Parkettfußböden verlegt wurden. Die Fußbodenheizung oder auch die vielen Fensterfronten garantieren ein komfortables Wohnen am Lindenauer Hafen. Auf großzügigen Balkonen kann die Ruhe durch die unmittelbare Wassernähe ausgiebig genossen werden. Hauseigene Stellplätze sorgen außerdem für ein exklusives Wohngefühl.', 'Innerhalb weniger Minuten erreichen Sie zahlreiche Einkaufsmöglichkeiten, sowie Schulen und eine Kindertagesstätte. Abwechslungsreich, lebendig und modern. Sie können sich auf einen modernen und hochwertigen Lebensstandard freuen.', 'Bei Abschluss eines Mietvertrages wird zwischen beiden Parteien ein Kündigungsausschluss von 2 Jahren vereinbart. Der Vermieter räumt dem Mieter die Option ein, jederzeit einen Nachmieter für die Wohnung zu finden. Alle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität dieser Angaben.\n\nBei den inserierten Bildern handelt es sich um Referenzbilder anderer Bauprojekte der ImmVest Wolf GmbH. Die Ausstattung der Fußböden und Badezimmer ähneln sich dieser bereits fertiggestellten Projekte. In den kommenden Wochen werden wir nach Baufortschritt die Bilder aktualisieren.'];showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04205;51,3324347781154;12,304018272600517;false;n;y;n;860;6;3186843;y;first_time_use;001.3186843;y;;;;0;;y;3;n;;district_heating;14 A;wohnung_miete;sophisticated;0,active;;y;85.96;4;y;1;3;3;4;14A0203;negotiable;https://pictures.immobilienscout24.de/listings/e18a4bc0-8b72-4761-9b4c-32c9cce835b8-1336178726.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;19;3.41;16.24;3.41;Sachsen;Leipzig;Neulindenau;112274436;172;"Hafenstra&szlig;e";Hafenstraße;;;;;;;;;;;;;;;;;1032;ground_floor;2019;9;04205
2020-01-02 01:35:50.168773;/expose/112268070;"['Das Mehrfamilienhaus aus der Gründerzeit befindet sich im Süd-Westen von Leipzig, im beliebten Stadtteil Schleußig, begrenzt durch die Stadtteile Altlindenau, Plagwitz, Lindenau und Zentrum West. Das Gebäude erhält einen Personenaufzug und großzügige Balkone zum ruhigen Innenhof.', 'Insbesondere die Ausstattung der Wohnräume mit Echtholzparkett und Downlights in den Bädern und Fluren sowie die Ausstattung der hochwertigen Bäder mit Dusche und Badewanne gestalten das Ambiente besonders wohnenswert. \nVon der Loggia aus kann man wunderbar die Sonne und den Blick in den begrünten Innenhof genießen.\nDer Einbau einer Einbauküche ist gegen Aufpreis möglich.', 'Die Liegenschaft ist im Leipziger Stadtteil Schleußig gelegen. Die Eingebundenheit in weitläufige Parks und Grünanlagen, wie ""Die Nonne"" und der Palmengarten sowie der nahe gelegene Clara-Zetkin-Park, komplettiert den ansprechenden Wohnwert und bietet zahlreiche Freizeit- und Sportmöglichkeiten. Öffentliche Einrichtungen wie Schulen, medizinische Verskorgungsstätten und auch kulturelle Veranstaltungsorte sowie Einkaufsmöglichkeiten zur Deckung des täglichen Bedarfs findet man in unmittelbarer Umgebung.', 'Hinweis: Dieses Wohnungsangebot erfolgt freibleibend. Der Abschluss eines Mietvertrages erfordert die Zustimmung des Eigentümers, welche pauschal nicht zugesichert werden kann. Die Aussagen in diesem Exposé basieren auf Angaben des Eigentümers. Für die Richtigkeit wird keine Haftung übernommen.']";showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04229;51,32182860978464;12,341176532571676;false;n;y;n;885;6;15776469;y;refurbished;001.15668676;y;;;district_heating;4;;y;100;y;;central_heating;23;wohnung_miete;luxury;0,active;2019;y;84.4;4;n;;2;2;4;112268070;negotiable;https://pictures.immobilienscout24.de/listings/cf25fa03-921d-478f-817a-805d63152e5d-1307164561.png/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;11;4.46;15.67;4.46;Sachsen;Leipzig;Schleußig;112268070;215;"Schnorrstra&szlig;e";Schnorrstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1100;roof_storey;;;04229
2020-01-02 01:35:51.143940;/expose/112274974;['Naturnah und Urban - Der Lindenauer Hafen blüht wieder!\n\nDas Wohnen im Mehrfamilienhaus mit 23 geschmackvollen Wohnungen wird für die Bewohner des Objektes eine optimale Ergänzung zur vorhandenen Natur- und Erholungsoase.', 'Die 2-4-Raumwohnungen variieren in ihren Grundrissen, als auch in der Wohnfläche, welche von gemütlichen 50m² bis 114 m² reichen. Die Ausstattung wird entsprechend in moderner, als auch hochwertiger Ausführung sein. So sind in allen Wohnungen Parkettfußböden verlegt wurden. Die Fußbodenheizung oder auch die vielen Fensterfronten garantieren ein komfortables Wohnen am Lindenauer Hafen. Auf großzügigen Balkonen kann die Ruhe durch die unmittelbare Wassernähe ausgiebig genossen werden. Hauseigene Stellplätze sorgen außerdem für ein exklusives Wohngefühl.', 'Innerhalb weniger Minuten erreichen Sie zahlreiche Einkaufsmöglichkeiten, sowie Schulen und eine Kindertagesstätte. Abwechslungsreich, lebendig und modern. Sie können sich auf einen modernen und hochwertigen Lebensstandard freuen.', 'Bei Abschluss eines Mietvertrages wird zwischen beiden Parteien ein Kündigungsausschluss von 2 Jahren vereinbart. Der Vermieter räumt dem Mieter die Option ein, jederzeit einen Nachmieter für die Wohnung zu finden. Alle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität dieser Angaben.\n\nBei den inserierten Bildern handelt es sich um Referenzbilder anderer Bauprojekte der ImmVest Wolf GmbH. Die Ausstattung der Fußböden und Badezimmer ähneln sich dieser bereits fertiggestellten Projekte. In den kommenden Wochen werden wir nach Baufortschritt die Bilder aktualisieren.'];showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04205;51,33238436609579;12,304263554108076;false;n;y;n;944;6;3186843;y;first_time_use;001.3186843;y;;;;1;;y;3;n;;district_heating;14;wohnung_miete;sophisticated;0,active;;y;89.88;4;y;1;3;3;4;1408003;negotiable;https://pictures.immobilienscout24.de/listings/b27c8a9a-29d5-403d-a665-ef5015ab5882-1336203222.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;19;3.41;16.24;3.41;Sachsen;Leipzig;Neulindenau;112274974;180;"Hafenstra&szlig;e";Hafenstraße;;;;;;;;;;;;;;;;;1124;apartment;2019;9;04205
2020-01-02 01:35:57.142856;/expose/112277266;['Im 3. Obergeschoss des sanierten Altbaus befindet sich die gute geschnittene 2-Zimmer-Wohnung. Neben den zwei geräumigen Zimmern, bietet die Wohnung zudem ein Tageslichtbad mit Dusche und Wanne sowie eine Wohnküche mit Einbauküche.\nVom Vormieter kann die Einbauküche inkl. aller Einbaugeräte ( Geschirrspüler, Backofen, Cerankochfeld , Kühlschrank und Gefrierschrank) für 2100 € VHB, übernommen/abgekauft werden.\n\nLassen Sie sich diese Gelegenheit nicht entgehen und vereinbaren Sie gleich einen Besichtigungstermin mit unserem Vermietungsteam!\n\nWeitere Informationen finden Sie unter: www.KK-IMMOBILIEN-LEIPZIG.de!', '- Tageslichtbad mit Wanne und Dusche\n- Parkett\n- Deckenspots im Badezimmer\n- Kellerabteil', 'wischen der verkehrsreichen Torgauer Straße, der Theodor-Heuss Straße und dem Volkshain Stünz mit seinen Kleingartenanlagen erstreckt sich der Ortsteil Sellerhausen-Stünz wie eine Oase. Die Stadtteile Schönefeld-Ost im Norden, Paunsdorf im Osten, im Süden Anger-Crottendorf und im Westen Volkmarsdorf kreisen dieses beschauliche Viertel im Leipziger Osten ein. Von hier aus gelangen Sie auf kurzem Wege ins Zentrum von Leipzig und haben sehr gute Anbindungen zur Autobahn A14.', 'Die gezeigten Bilder sind Referenzen aus einem gleichwertig ausgestatteten Objekt des Bauträgers und geben den Ausstattungsstandard wieder.'];showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04318;51,3400265999195;12,431555382829377;false;n;n;n;539.12;4;15658681;y;first_time_use_after_refurbishment;002.01002863916;n;;;no_information;;;n;;n;;;2;wohnung_miete;sophisticated;0,active;2019;n;67.39;3;n;;2;2;;2417;negotiable;https://pictures.immobilienscout24.de/listings/c98ea771-ffce-435f-bae4-9da7d40bbc04-1329840175.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;3.62;14.23;3.62;Sachsen;Leipzig;Sellerhausen_Stünz;112277266;168.48;Zweenfurther Str.;Zweenfurther_Str.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;707.6;apartment;;;04318
2020-01-02 01:35:58.198921;/expose/112275218;['Naturnah und Urban - Der Lindenauer Hafen blüht wieder!\n\nDas Wohnen im Mehrfamilienhaus mit 23 geschmackvollen Wohnungen wird für die Bewohner des Objektes eine optimale Ergänzung zur vorhandenen Natur- und Erholungsoase.', 'Die 2-4-Raumwohnungen variieren in ihren Grundrissen, als auch in der Wohnfläche, welche von gemütlichen 50m² bis 114 m² reichen. Die Ausstattung wird entsprechend in moderner, als auch hochwertiger Ausführung sein. So sind in allen Wohnungen Parkettfußböden verlegt wurden. Die Fußbodenheizung oder auch die vielen Fensterfronten garantieren ein komfortables Wohnen am Lindenauer Hafen. Auf großzügigen Balkonen kann die Ruhe durch die unmittelbare Wassernähe ausgiebig genossen werden. Hauseigene Stellplätze sorgen außerdem für ein exklusives Wohngefühl.', 'Innerhalb weniger Minuten erreichen Sie zahlreiche Einkaufsmöglichkeiten, sowie Schulen und eine Kindertagesstätte. Abwechslungsreich, lebendig und modern. Sie können sich auf einen modernen und hochwertigen Lebensstandard freuen.', 'Bei Abschluss eines Mietvertrages wird zwischen beiden Parteien ein Kündigungsausschluss von 2 Jahren vereinbart. Der Vermieter räumt dem Mieter die Option ein, jederzeit einen Nachmieter für die Wohnung zu finden. Alle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität dieser Angaben.\n\nBei den inserierten Bildern handelt es sich um Referenzbilder anderer Bauprojekte der ImmVest Wolf GmbH. Die Ausstattung der Fußböden und Badezimmer ähneln sich dieser bereits fertiggestellten Projekte. In den kommenden Wochen werden wir nach Baufortschritt die Bilder aktualisieren.'];showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04205;51,33238493126603;12,304234432140444;false;n;y;n;1137;7;3186843;y;first_time_use;001.3186843;y;;;;4;;y;3;n;;district_heating;14 A;wohnung_miete;sophisticated;0,active;;y;113.66;5;y;1;3;3;4;14A2003;negotiable;https://pictures.immobilienscout24.de/listings/32d5c09a-5a42-4da9-8ca7-9b94f4ec876f-1336188283.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;18;3.41;16.24;3.41;Sachsen;Leipzig;Neulindenau;112275218;227;"Hafenstra&szlig;e";Hafenstraße;;;;;;;;;;;;;;;;;1364;roof_storey;2019;9;04205
2020-01-02 01:36:04.214782;/expose/112275291;['Naturnah und Urban - Der Lindenauer Hafen blüht wieder!\n\nDas Wohnen im Mehrfamilienhaus mit 23 geschmackvollen Wohnungen wird für die Bewohner des Objektes eine optimale Ergänzung zur vorhandenen Natur- und Erholungsoase.', 'Die 2-4-Raumwohnungen variieren in ihren Grundrissen, als auch in der Wohnfläche, welche von gemütlichen 50 m² bis 114 m² reichen. Die Ausstattung wird entsprechend in moderner, als auch hochwertiger Ausführung sein. So sind in allen Wohnungen Parkettfußböden verlegt wurden. Die Fußbodenheizung oder auch die vielen Fensterfronten garantieren ein komfortables Wohnen am Lindenauer Hafen. Auf großzügigen Balkonen kann die Ruhe durch die unmittelbare Wassernähe ausgiebig genossen werden. Hauseigene Stellplätze sorgen außerdem für ein exklusives Wohngefühl.', 'Innerhalb weniger Minuten erreichen Sie zahlreiche Einkaufsmöglichkeiten, sowie Schulen und eine Kindertagesstätte. Abwechslungsreich, lebendig und modern. Sie können sich auf einen modernen und hochwertigen Lebensstandard freuen.', 'Bei Abschluss eines Mietvertrages wird zwischen beiden Parteien ein Kündigungsausschluss von 2 Jahren vereinbart. Der Vermieter räumt dem Mieter die Option ein, jederzeit einen Nachmieter für die Wohnung zu finden. Alle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität dieser Angaben.\n\nBei den inserierten Bildern handelt es sich um Referenzbilder anderer Bauprojekte der ImmVest Wolf GmbH. Die Ausstattung der Fußböden und Badezimmer ähneln sich dieser bereits fertiggestellten Projekte. In den kommenden Wochen werden wir nach Baufortschritt die Bilder aktualisieren.'];showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04205;51,33238493126603;12,304234432140444;false;n;y;n;1087;7;3186843;y;first_time_use;001.3186843;y;;;;4;;y;4;n;;district_heating;14 A;wohnung_miete;sophisticated;0,active;;y;108.65;5;y;1;4;4;4;14A2104;negotiable;https://pictures.immobilienscout24.de/listings/bb82835d-2090-4544-8c36-0b133fc31e1b-1336195157.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;18;3.41;16.24;3.41;Sachsen;Leipzig;Neulindenau;112275291;217;"Hafenstra&szlig;e";Hafenstraße;;;;;;;;;;;;;;;;;1304;roof_storey;2019;9;04205
2020-01-02 01:36:05.666493;/expose/112275006;['Naturnah und Urban - Der Lindenauer Hafen blüht wieder!\n\nDas Wohnen im Mehrfamilienhaus mit 23 geschmackvollen Wohnungen wird für die Bewohner des Objektes eine optimale Ergänzung zur vorhandenen Natur- und Erholungsoase.', 'Die 2-4-Raumwohnungen variieren in ihren Grundrissen, als auch in der Wohnfläche, welche von gemütlichen 50 m² bis 114 m² reichen. Die Ausstattung wird entsprechend in moderner, als auch hochwertiger Ausführung sein. So sind in allen Wohnungen Parkettfußböden verlegt wurden. Die Fußbodenheizung oder auch die vielen Fensterfronten garantieren ein komfortables Wohnen am Lindenauer Hafen. Auf großzügigen Balkonen kann die Ruhe durch die unmittelbare Wassernähe ausgiebig genossen werden. Hauseigene Stellplätze sorgen außerdem für ein exklusives Wohngefühl.', 'Innerhalb weniger Minuten erreichen Sie zahlreiche Einkaufsmöglichkeiten, sowie Schulen und eine Kindertagesstätte. Abwechslungsreich, lebendig und modern. Sie können sich auf einen modernen und hochwertigen Lebensstandard freuen.', 'Bei Abschluss eines Mietvertrages wird zwischen beiden Parteien ein Kündigungsausschluss von 2 Jahren vereinbart. Der Vermieter räumt dem Mieter die Option ein, jederzeit einen Nachmieter für die Wohnung zu finden. Alle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität dieser Angaben.\n\nBei den inserierten Bildern handelt es sich um Referenzbilder anderer Bauprojekte der ImmVest Wolf GmbH. Die Ausstattung der Fußböden und Badezimmer ähneln sich dieser bereits fertiggestellten Projekte. In den kommenden Wochen werden wir nach Baufortschritt die Bilder aktualisieren.'];showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04205;51,33238436609579;12,304263554108076;false;n;y;n;850;6;3186843;y;first_time_use;001.3186843;y;;;;2;;y;3;n;;district_heating;14;wohnung_miete;sophisticated;0,active;;y;84.95;4;y;1;3;3;4;141403;negotiable;https://pictures.immobilienscout24.de/listings/2740a88a-b5b5-40d1-865d-32e4aa4e20c1-1336185377.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;20;3.41;16.24;3.41;Sachsen;Leipzig;Neulindenau;112275006;170;"Hafenstra&szlig;e";Hafenstraße;;;;;;;;;;;;;;;;;1019;apartment;2019;9;04205
2020-01-02 01:36:11.713591;/expose/112274677;['Naturnah und Urban - Der Lindenauer Hafen blüht wieder!\n\nDas Wohnen im Mehrfamilienhaus mit 23 geschmackvollen Wohnungen wird für die Bewohner des Objektes eine optimale Ergänzung zur vorhandenen Natur- und Erholungsoase.', 'Die 2-4-Raumwohnungen variieren in ihren Grundrissen, als auch in der Wohnfläche, welche von gemütlichen 50m² bis 114 m² reichen. Die Ausstattung wird entsprechend in moderner, als auch hochwertiger Ausführung sein. So sind in allen Wohnungen Parkettfußböden verlegt wurden. Die Fußbodenheizung oder auch die vielen Fensterfronten garantieren ein komfortables Wohnen am Lindenauer Hafen. Auf großzügigen Balkonen kann die Ruhe durch die unmittelbare Wassernähe ausgiebig genossen werden. Hauseigene Stellplätze sorgen außerdem für ein exklusives Wohngefühl.', 'Innerhalb weniger Minuten erreichen Sie zahlreiche Einkaufsmöglichkeiten, sowie Schulen und eine Kindertagesstätte. Abwechslungsreich, lebendig und modern. Sie können sich auf einen modernen und hochwertigen Lebensstandard freuen.', 'Bei Abschluss eines Mietvertrages wird zwischen beiden Parteien ein Kündigungsausschluss von 2 Jahren vereinbart. Der Vermieter räumt dem Mieter die Option ein, jederzeit einen Nachmieter für die Wohnung zu finden. Alle Angaben sind ohne Gewähr und basieren ausschließlich auf Informationen, die uns von unserem Auftraggeber zur Verfügung gestellt wurden. Wir übernehmen keine Gewähr für die Vollständigkeit, Richtigkeit und Aktualität dieser Angaben.\n\nBei den inserierten Bildern handelt es sich um Referenzbilder anderer Bauprojekte der ImmVest Wolf GmbH. Die Ausstattung der Fußböden und Badezimmer ähneln sich dieser bereits fertiggestellten Projekte. In den kommenden Wochen werden wir nach Baufortschritt die Bilder aktualisieren.'];showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04205;51,3323512703702;12,304087018046063;false;n;y;n;891;6;3186843;y;first_time_use;001.3186843;y;;;;0;;y;3;n;;district_heating;14;wohnung_miete;sophisticated;0,active;;y;84.83;4;y;1;3;3;4;1404003;negotiable;https://pictures.immobilienscout24.de/listings/c06ba431-772a-4c8f-bd39-1cd7cd9adf53-1336192152.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;3.41;16.24;3.41;Sachsen;Leipzig;Neulindenau;112274677;170;"Hafenstra&szlig;e";Hafenstraße;;;;;;;;;;;;;;;;;1060;ground_floor;2019;9;04205
2020-01-02 01:36:12.633065;/expose/112273856;['2-Zimmerwohnung mit Balkon im 2. Obergeschoss', '+ große Küche mit angrenzendem großem sonnigen Balkon\n+ Tageslichtbad mit Badewanne\n+ alle Zimmer gehen vom Flur ab\n+ Laminat in allen Wohnräumen', 'Der Leipziger Stadtteil Möckern liegt nordwestlich des Stadtzentrums am Naturschutzgebiet der Weißen Elster. Entlang der Wasserläufe befinden sich zahlreiche Rad- und Spazierwege. Der Stadtteil Möckern verfügt über eine gut ausgebaute Infrastruktur, so dass trotz ruhiger Lage, eine Vielfalt an Einkaufsmöglichkeiten, Schulen und Kindergärten zur Verfügung stehen.\n+ mit dem Pkw ca.10 Minuten bis zum Stadtzentrum und dem Leipziger Hauptbahnhof\n+ vielseitige Einkaufsmöglichkeiten, gastronomische und soziale Einrichtungen, Schulen sowie Kindergärten sind fußläufig zu erreichen\n+ gute Nahverkehrsanbindung mit Straßenbahn, Bus und S-Bahn\n+ verkehrsgünstig zur A14, der B2 und B6 (Messegelände und BMW) gelegen'];showqualicontactform;profile0;false;;true;standard;Sachsen;Leipzig;Deutschland;04159;51,3677632474268;12,34908746711039;false;n;y;n;400;2;15609917;n;well_kept;002.01002849747;n;C;energy_consumption;district_heating;2;;y;12;n;;central_heating;21;wohnung_miete;normal;0,active;;n;66;3;n;;2;2;4;H21 2.OG links;negotiable;https://pictures.immobilienscout24.de/listings/cde1b500-8ed1-4b51-b0f2-752b1d58caac-1317305707.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;16;3.8;14.48;3.8;Sachsen;Leipzig;Möckern;112273856;150;"Huygensstra&szlig;e";Huygensstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;76;550;apartment;1930;1;04159
