timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2020-01-01 21:31:15.731330;/expose/93701455;['Im Jahre 1871 wurde auf dem Grundstück die Villa am Marienplatz 28 heute Chopinstraße 28 für die Familie des Fabrikbesitzer Frei erbaut. 1890 ging die Villa in den Besitz der Familie des Verlegers Johann-Jacob-Weber über. J.J. Weber war ein deutscher Buchhändler und Verleger und besaß neben der Villa in der Chopinstraße 28 das Verlagshaus Querstraße, das Wohn- und Verlagshaus Mittelstraße und den Gebäudekomplex Druck- und Verlagshaus Reudnitzer Straße. Der verlegerische Schwerpunkt J.J. Weber lag auf der Herausgabe des ersten Illustrierten Wochenblatt Deutschland. Auf dem Grundstück Chopinstraße 28 befindet sich neben der Villa noch das Zubringerhaus, was 1860 - 1870 als Wagenremise und als Stall für die Pferde genutzt wurde.', '# hochwertige Einbauküche / SIMENS & BORA\n# helle lichtdurchflutete Wohn- und Schlafzimmer\n# exklusiver Parkettfußboden\n# hochwertige Designerfliesen in Bad und Küche\n# Tageslichtbad mit Doppelwaschbecken, Wanne und bodengleiche Dusche\n# Gäste-Bad mit Dusche\n# Einbauradio im Badezimmer\n# Terrasse\n# Kellerbox \n# Außenstellplatz für 60,- €\n# Einbauküche gegen Aufpreis möglich', 'Das Graphische Viertel ist ein Teil der Leipziger Ostvorstadt in Randlage zur Innenstadt und ein Stadtquartier im Ortsteil Zentrum-Ost. Es befindet sich zwischen dem Hauptbahnhof, dem ehemaligen Eilenburger Bahnhof und dem Bayerischen Bahnhof.', 'Für Fragen und Besichtigungstermine stehen wir Ihnen unter 0171 / 499 70 88 jederzeit gern zur Verfügung.'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04103;51,3433112093106;12,392567518900343;false;n;y;n;1590;8;16102366;y;refurbished;001.15873746;y;;;;1;;y;7;y;;district_heating;28;wohnung_miete;luxury;0,active;2017;y;186.89;7;n;1;4;4;;93701455;no_information;https://pictures.immobilienscout24.de/listings/a02babed-aa85-414f-8891-021ee05e952c-1128600355.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;28;4.65;15.98;4.65;Sachsen;Leipzig;Zentrum_Ost;93701455;400;"Chopinstra&szlig;e";Chopinstraße;50 MBit/s;true;;;50 MBit/s;true;MagentaZuhause M;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/mm;https://padlock.link/iomm;telekom_layer_magenta_m;ONE_YEAR_FREE;10 MBit/s;;1990;apartment;1871;1;04103
2020-01-01 21:31:30.678787;/expose/93379276;['Sehr große Wohnung, geeignet für WG oder für eine Familie. Großer Gemeinschaftsraum, 4 Zimmer und 2 Bäder sind vorhanden. Dazu ein Fahrstuhl und ein Flur, welche in alle Zimmer der Wohnung führt, so dass durch kein Zimmer durchgegangen werden muss um die Zimmer zu betreten.', 'Leipzig, Zentrum-Nord\nhistorische Nordvorstadt, als direkte Erweiterung der Innenstadt\nbevorzugte Wohn- und Geschäftsadresse in Innenstadtnähe\ngelegen an der Schwelle zum Stadteil Gohlis/Eutritzsch\nnahe am Rosental und dem zoologischen Garten \nalle infrastrukturellen Vorzüge', 'Über einen Flur sind alle Bereiche der Wohnung zu erreichen. Es gibt ein kleines Arbeitszimmer, gefolgt vom Schlafzimmer auf der linken Seite und Küche zur rechten, dazu Bad und die beiden Kinderzimmer befinden sich am Ende des Flurs.\nBesonderheiten\n'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04105;51,3587258760504;12,378367463942206;false;n;n;n;1100;7;15421738;n;no_information;002.01000600982;n;;;gas;1;;n;;n;;no_information;7d;wohnung_miete;normal;0,active;;y;163;7;n;;5;5;;1209;no_information;https://pictures.immobilienscout24.de/listings/a08fbdbc-844e-4f70-accd-dcd7624adcaa-1097520387.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;5.56;;;Sachsen;Leipzig;Zentrum_Nord;93379276;240;"Delitzscher Stra&szlig;e";Delitzscher_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1340;no_information;;;04105
2020-01-01 21:31:44.914451;/expose/79389639;['Appartement in ruhiger Umgebung von Möckern zu vermieten!\r\n\r\nAusstattung: sanierter Altbau - Erdgeschoss / Wohn- und Schlafraum / Zwischenflur als Abstellmöglichkeit / separate Küche / Bad mit Wanne und Fenster / Parkettboden \r\n\r\nDer Luppedamm, der Auenwald und der Auensee mit seinen vielfältigen Erholungsmöglichkeiten befinden sich in unmittelbarer Nähe.\r\n\r\nHaben wir Ihr Interesse an einer Besichtigung geweckt? Telefon: 0341 / 983 60 40\r\nUnser Vermietungsteam freut sich auf Ihren Anruf!'];;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04159;51,3718110810178;12,328985902916921;true;n;n;n;235;1;645498;y;well_kept;001.645498;n;C;energy_consumption;gas;0;disabled;n;4401;n;;central_heating;61;wohnung_miete;no_information;0,active;;n;34;1;n;;1;1;;FB61-EGli-WE2;no_information;https://pictures.immobilienscout24.de/listings/d1e5f430-bee6-45c0-906b-c19039ef5145-1342381409.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;4.69;17.86;4.69;Sachsen;Leipzig;Möckern;79389639;110;"Friedrich-Bosse-Stra&szlig;e";Friedrich-Bosse-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;99.41;345;ground_floor;1913;1;04159
2020-01-01 21:31:50.860836;/expose/75559354;['Die Wohnung befindet sich unmittelbar an der Grenze zwischen den Stadtteilen Leutzsch und Lindenau, direkt an der Georg-Schwarz-Straße, etwa 10 Minuten vom Leipziger Zentrum entfernt. In der unmittelbaren Umgebung liegen der Naturpark Leutzscher Holz, das Rathaus Leutzsch, eine S-Bahn-Station sowie Haltestellen der öffentlichen Verkehrsmittel. Unmittelbares Umfeld: Aldi-Markt, Schlecker Drogeriemarkt, Bäckerei, Fleischer, Zeitschriftenhändler sowie ein Getränkehändler. Schulische Einrichtungen, Kindergärten sowie Ärzte sind in unmittelbarer Umgebung. Bus und Straßenbahn sind fußläufig erreichbar.', 'Günstig gelegener Mikrostandort: Ruhige Lage, in Parknähe, sehr gute Verkehrsanbindung an öffentliche Verkehrsmittel (Straßenbahnen und Busse der LVB, S-Bahn), Einkaufsmärkte, Lebensmittelgeschäfte, Drogerien, Gastronomie und Geschäfte für den allgemeinen alltäglichen Bedarf finden Sie in unmittelbarer Umgebung des Objektes. Das Zentrum von Leipzig ist in Kürze zu erreichen. In der Nähe befindet sich zudem das Diakonissenkrankenhaus.', 'Hat dieses Angebot Ihr Interesse geweckt? Sie wünschen dazu mehr Informationen und einen Besichtigungstermin?\r\n\r\nGern können Sie sich in Bezug auf dieses Angebot jederzeit an unser Büro wenden. Sie erreichen uns Montag bis Freitag in der Zeit von 8-19 Uhr sowie auch am Samstag in der Zeit von 9-13 Uhr. Kurzfristig können Sie hier mit uns einen Besichtigungstermin vereinbaren. Wir ermöglichen Ihren Besichtigungstermin gern auch abends oder am Wochenende, nach Ihren Wünschen, kompetent und zeitnah.\r\n\r\nUnser freundliches und erfahrenes Team steht Ihnen jederzeit für alle Ihre Fragen zur Verfügung. Sollten wir einmal nicht erreichbar sein, so können Sie uns Ihre Fragen jederzeit per E-Mail senden.\r\n\r\nWeitere umfangreiche Angebote finden Sie auch auf unserem Immobilienportal www.wohndealer.de, dazu auch allgemeine Informationen und Unterlagen, zielgerichtete Details rund um die Immobilie und vieles mehr!'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04179;51,3458270846826;12,318195613541828;false;n;n;n;310;2;13139376;y;fully_renovated;001.13139376;y;E;energy_required;gas;1;;n;;n;55;central_heating;98;wohnung_miete;normal;0,active;2015;n;51.5;2;n;;2;2;4;1006-1-003-003;no_information;https://pictures.immobilienscout24.de/listings/081266d7-ea3b-40ef-9396-c97516986663-1296880844.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;13;5.08;;;Sachsen;Leipzig;Leutzsch;75559354;55;"Georg-Schwarz-Stra&szlig;e";Georg-Schwarz-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;155.5;420;apartment;;;04179
2020-01-01 21:31:58.630481;/expose/90989286;['Die Alfred-Kästner-Straße 54 befindet sich in bester Wohnlage von Leipzig, der Südvorstadt und ist in ein typisches Stadtkarree eingebunden. \r\n\r\nEs handelt sich um ein fünfgeschossiges Mehrfamilienhaus mit ausgebauten Dachgeschoss, welches um 1900 erbaut wurde. In dem Objekt befinden sich 16 Wohneinheiten.', '- Dachgeschoss\n- innenliegendes Bad mit Dusche- neu saniert\n- Küche vom Wohnzimmer aus begehbar\n- Helle, sonnige Wohnung durch sehr große Dachflächenfenster\n- geräumiger Flur', 'Die Südvorstadt zeichnet sich durch ihre Nähe zur Innenstadt und zur Universität aus. Im unmittelbaren Wohnumfeld sind Geschäfte des täglichen Bedarfs sowie Haltestellen des öffentlichen Personennahverkehrs fußläufig erreichbar.'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04275;51,32192699831218;12,375746311344388;false;n;n;n;365;2;378460;n;refurbished;001.378460;n;;energy_consumption;district_heating;5;;n;;n;;central_heating;54;wohnung_miete;normal;0,active;2019;n;43;2;n;;1;1;5;2165;negotiable;https://pictures.immobilienscout24.de/listings/99e72214-2eb5-421b-bef0-83cb21f5c133-1271926504.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;4.5;16.11;4.5;Sachsen;Leipzig;Südvorstadt;90989286;85;"Alfred-K&auml;stner-Stra&szlig;e";Alfred-Kästner-Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;79.81;450;roof_storey;1958;2;04275
2020-01-01 21:32:05.771833;/expose/44018052;['Bitte beachten Sie, dass vom 24.12.2019 bis einschließlich 01.01.2020 Ihre Anfrage nicht bearbeitet werden kann! Gern erreichen Sie uns wieder ab dem 02.01.2020.\n\nWir wünschen Ihnen ein schönes Weihnachtsfest und einen guten Rutsch in neue Jahr 2020.\n\n\nDas 1904 erbaute Jugendstilobjekt liegt am Rande von Schleußig einem der begehrtesten Stadtviertel von Leipzig in unmittelbarer Parknähe.\nDas Objekt ist als 2-Spänner konzipiert. Es besitzt 10 Wohneinheiten mit Wohnungsgrößen zwischen 62 und 110 qm, welche auf 4 Volletagen zzgl. Dachgeschossausbau verteilt sind. Alle Wohnungen wurden mit einem Balkon, oder Loggia ausgestatt.', 'Wir bieten Ihnen eine gemütliche 2-Zimmer-Dachgeschosswohnung mit sonniger Loggia zur Anmietung!\n\nMittelpunkt der Wohnung ist der großzügige Wohnbereich welcher durch die große Fensterfront lichtdurchflutet wird und den Zugang zur sonnigen Loggia bietet. Über ein modernes Schiebetürelement gelangen Sie in die optimal geschnittene Küche. Das Schlafzimmer bietet mit seinen knapp 17 m² ausreichend Stellmöglichkeiten. Das moderne Tageslichtbad verfügt über eine Wanne, ebenerdige Dusche, Fußbodenheizung sowie hochwertige Sanitärkeramik. Der WM-Anschluss befindet sich im Bad.\n\nWohn- und Schlafraum sowie der Flur sind mit stilvollem Echtholzparkettboden ausgelegt. Downlights in Flur, Küche und Bad sowie eine Videowechselsprechanlage ergänzen den hochwertigen Wohnkomfort. Stauraum bietet ein separates Kellerabteil. Im Objekt befindet sich ein Aufzug. Ein Fahrradkeller sowie ein Grillplatz im grünen Innenhof steht der Mietergemeinschaft zur Nutzung zur Verfügung. \n\nWir bitten um Beachtung, dass der Eigentümer der Wohnung keine Tierhaltung wünscht! \n\n*** Denkmalgeschützte Immobilie - kein Energieausweis erforderlich! ***', 'Das Objekt befindet sich im Stadtteil Schleußig. Schleußig ist nach seiner Durchgrünung und der idyllischen Lage an Pleiße, dem Karl-Heine-Kanal sowie dem Elsterflutbecken insbesondere durch die Nähe zum Wasser geprägt. Die Haupt- und Geschäftsstraße ist die Könneritzstraße mit einem guten Geschäfts- und Gastronomieangebot. Ansonsten wechseln sich verkehrsberuhigte und befahrene Straßen ab.\nMit der Eröffnung einer International School in der Könneritzstraße in der Kinder ausländischer Leipziger unterrichtet werden, wird Schleußig die Option zu stärkerer Internationalität und einer höheren sozialen Schicht vermittelt, welches über seine Vorzüge - der Nähe zur Innenstadt, zum Clara-Zetkin-Park, den Kanälen und der architektonisch hochwertigen Wohnhäuser, erreicht wird. Damit entwickelt sich das Viertel zu einer der lukrativsten Wohngegenden Leipzigs.', 'Weitere schöne Angebote finden Sie auf unserer Homepage: www.grk.de. Wir beraten Sie stets gerne und kompetent. Ihre GRK-ImmoWert GmbH.'];;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04229;51,3192319854969;12,343668894486147;false;n;y;n;546.45;4;1230489;y;refurbished;001.1230489;y;;;district_heating;4;;n;;n;;central_heating;4;wohnung_miete;sophisticated;0,active;;y;62.81;3;n;;2;2;4;44018052;no;https://pictures.immobilienscout24.de/listings/41db41fd-0a67-45c1-8f7b-5c4bfca61a00-1340995217.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;4.46;15.67;4.46;Sachsen;Leipzig;Schleußig;44018052;138.18;"Probsteistra&szlig;e";Probsteistraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;684.63;roof_storey;;;04229
2020-01-01 21:32:11.686522;/expose/115086822;['Das ca.1920 erbaute Haus befindet sich in einem sehr guten Zustand. Man findet ein gepflegtes Umfeld und gute Nachbarschaft.', 'Alle Fenster sind isolierverglast mit Kipp- und Drehbeschlägen. Alle Wohnräume sind mit Parkett ausgestattet. Das Bad ist mit einer Wanne ausgestattet. Ein Gäste-WC ist ebenfalls vorhanden. Die Wohnung wird mittels Therme beheizt und mit Warmwasser versorgt. Diese Kosten werden durch den Mieter direkt getragen und sind kein Bestandteil der Nebenkostenvorauszahlung.\nDie Wohnung wird renoviert (Rauhfaser weiß) übergeben.', 'Die Stieglitzstraße befindet sich im Stadtteil Schleußig im Südwesten Leipzigs.', 'Arztpraxen, Schulen und Kindergarten sowie Supermärkte und Geschäfte des täglichen Bedarfs findet man im Nahbereich. Öffentliche Nahverkehrsmittel sind gut zu Fuß erreichbar.\nWeitere Wohnungsangebote finden Sie auf unserer Homepage: www.fischer-langer-gmbh.de'];;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04229;51,3234822052061;12,342979146907018;false;n;n;n;800;5;1001389;n;refurbished;001.1001389;y;;;gas;;;n;;n;;self_contained_central_heating;89;wohnung_miete;no_information;0,active;;n;119;5;n;;4;4;5;403-DGR;no_information;https://pictures.immobilienscout24.de/listings/a0418127-cb62-4ab9-b332-84c2458f9b1a-1342636510.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;12;4.46;15.67;4.46;Sachsen;Leipzig;Schleußig;115086822;200;Stieglitzstr.;Stieglitzstr.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;1000;roof_storey;1920;1;04229
2020-01-01 21:32:12.598524;/expose/93837205;['Bitte beachten Sie, dass vom 24.12.2019 bis einschließlich 01.01.2020 Ihre Anfrage nicht bearbeitet werden kann! Gern erreichen Sie uns wieder ab dem 02.01.2020.\n\nWir wünschen Ihnen ein schönes Weihnachtsfest und einen guten Rutsch in neue Jahr 2020.\n\n\nDas Objekt wurde um 1900 - 1910 vom Baumeister Julius Steib errichtet. Das Bauwerk besteht aus 4 Volletagen und ist komplett unterkellert. Im Zuge der Sanierung entstanden 11 Wohneinheiten. Die für die damalige Bauzeit typische Fassade wurde in ihrem Klinkerstil wiederhergestellt.  Auch im Inneren setzt sich der Charme der Entstehungszeit anhand von formvollendeten Details weiter fort. Die Außenanlage des Innenhofes wird durch eine geschmackvolle Bepflanzung sowie durch das Anlegen einer Gemeinschaftsfläche zu einer innerstädtischen Ruheinsel gestaltet.', 'Wir bieten Ihnen ein charmantes 2-Zimmer-Appartment mit hochwertiger Gesamtausstattung!\n\nDer großzügige Wohn- und Essbereich mit ca. 18 m² wurde als offenes Wohnkonzept gestaltet und bildet den Mittelpunkt der Wohnung.  Das großzügiges Schlafzimmer (ca. 16 m²) sowie das Tageslichtbad im eleganten Fliesendesign mit einer ebenerdiger Dusche, Fußbodenheizung, einem Einbauradio, dem WM-Anschluss sowie hochwertiger Sanitärkeramik und bereits integrierter Badmöblierung runden das Bild dieser exklusiven Wohnung optimal ab. \n\nEchtholzparkettboden, Downlights in Küche, Flur und Bad sowie eine Videowechselsprechanlage ergänzen den hochwertigen Wohnkomfort. Für mehr Stauraum steht dem Mieter ein separates Kellerabteil zur Verfügung. \n\nEine grüne gepflegte Außenanlage steht der Mietergemeinschaft zur Erholung und Entspannung zur Verfügung. \n\nBitte beachten Sie, dass der Eigentümer keine Tierhaltung wünscht!\n\n*** Denkmalgeschützte Immobilie – kein Energieausweis erforderlich! ***', 'Der exklusiv sanierte Altbau befindet sich in Leipzig-Plagwitz, südwestlich der Leipziger Innenstadt. Es gilt als eines der beliebtesten Wohnviertel, nicht zuletzt wegen der weitläufigen Grünflächen rund um das Gebiet. Der Karl-Heine-Kanal mit dem Lindenauer Hafen bietet allen Wassersportlern und auch Erholungssuchenden alle Möglichkeiten zur aktiven Entspannung. Schulen, Kindergärten, Ärzte, Apotheken und Einkaufsmöglichkeiten sind bequem in kurzer Zeit zu erreichen. Mit den öffentlichen Verkehrsmitteln gelangen Sie in Kürze in die Leipziger Innenstadt, den Hauptbahnhof und die Neuseenlandschaft.\n\nDie Wohnbauten im Stadtteil Plagwitz sind vorrangig von der Gründerzeit und nicht zuletzt auch vom Jugendstil geprägt.', 'Weitere Wohnungsangebote finden Sie auf unserer Homepage unter: www.grk.de, oder rufen Sie gleich an, wir beraten Sie gern und kompetent. Ihre GRK-ImmoWert GmbH.'];;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04179;51,327769632617;12,320867831310624;false;n;n;n;341.92;2;1230489;y;refurbished;001.1230489;y;;;gas;3;;y;;n;;central_heating;08;wohnung_miete;sophisticated;0,active;2017;n;42.74;2;n;;2;2;4;93837205;no;https://pictures.immobilienscout24.de/listings/49543182-309f-433a-884f-ddfdf82d6054-1341177856.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;3.4;16.24;3.4;Sachsen;Leipzig;Neulindenau;93837205;94.03;"Th&uuml;ringer Stra&szlig;e";Thüringer_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;435.95;apartment;1900;1;04179
2020-01-01 21:32:18.561539;/expose/70618595;['Das Haus in der Könneritzstraße 65 wurde unter Berücksichtigung denkmalrechtlicher Gegebenheiten und unter Einbeziehung der vorhandenen Substanz saniert. ', '- neue Elektrik\n- neuwertige Isolierglas-Schallschutzfenster\n- neues Laminat\n- neuer Anstrich\n- neue Sanitärgegenstände \n- der grüne Innenhof kann genutzt werden \n\n\nBei den Fotos handelt es sich um eine vergleichbare Wohnung im Objekt.', '- Schleußig, Könneritzstraße\n- Parknähe\n- gute Verkehrsanbindung', 'Gerne vereinbaren wir mit Ihnen einen Besichtigungstermin. Sie erreichen uns unter 0341 / 99 99 509 oder per E-Mail.'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04229;51,3221758119492;12,34301547399383;false;n;n;n;375;2;967377;y;mint_condition;001.967377;y;;;;2;;y;;y;;central_heating;65;wohnung_miete;sophisticated;0,active;2018;n;46.86;2;n;;2;2;;70618595;negotiable;https://pictures.immobilienscout24.de/listings/225fecfa-922a-4390-885e-362d28d7cbb6-1337454816.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;25;4.29;;;Sachsen;Leipzig;Schleußig;70618595;115;"K&ouml;nneritzstra&szlig;e";Könneritzstraße;50 MBit/s;true;;;50 MBit/s;true;MagentaZuhause M;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/mm;https://padlock.link/iomm;telekom_layer_magenta_m;ONE_YEAR_FREE;10 MBit/s;;490;apartment;;;04229
2020-01-01 21:32:25.299747;/expose/64977838;['Das Mehrfamilienhaus wurde 2008 komplett saniert. Auf jeder Etage befinden sich 4 Wohnungen, das Dachgeschoss wurde mit 3 Wohnungen ausgebaut. Im Haus befindet sichh ein Aufzug.', 'Die Wohnung ist mit Parkett ausgelegt, Küche und Bad sind gefliest. Das große Wohnzimmer ( 25.63 qm) hat einen sehr schönen kleinen Erker. Das innenliegende Bad verfügt über eine  Badewanne. Die Küche hat ein Fenster und ist mit einer Einbauküche ausgestattet. \r\nEBK in Küche mit Fenster. \r\nEBK Cremefarben, dunkle Arbeitsplatte\r\n- Einbauherd mit Glaskeramik-Kochfeld\r\n- Kühl-Gefrierkombi\r\n- Geschirrspüler\r\n- Mikrowelle', 'Öffentliche Verkehrsmittel sind gleich in der Nähe. In wenigen Minuten ist man im Zentrum.'];showqualicontactform;profile0;false;true;top;Sachsen;Leipzig;Deutschland;04317;51,3350788315394;12,405948602604935;true;n;n;n;439;3;1007006;y;well_kept;001.1007006;y;;;;2;;y;;y;;central_heating;8a;wohnung_miete;sophisticated;0,active;2008;y;60.81;2;n;;2;2;4;L-K8a-10;negotiable;https://pictures.immobilienscout24.de/listings/a1e08e3c-1f35-486f-804a-239db8a3899b-1327273741.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;8;4.38;16.31;4.38;Sachsen;Leipzig;Reudnitz_Thonberg;64977838;134;"Kippenbergstra&szlig;e";Kippenbergstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;573;apartment;;;04317
