timestamp;URL;beschreibung;evt_count_pm_sig;ga_cd_application_requirements;ga_cd_cxp_historicallisting;ga_cd_developer_virtualreality;ga_cd_maillead_default_shown;ga_cd_via;geo_bln;geo_krs;geo_land;geo_plz;lat;long;obj_ExclusiveExpose;obj_assistedLiving;obj_balcony;obj_barrierFree;obj_baseRent;obj_baseRentRange;obj_cId;obj_cellar;obj_condition;obj_cwId;obj_depositLink;obj_energyEfficiencyClass;obj_energyType;obj_firingTypes;obj_floor;obj_galleryAd;obj_garden;obj_groupnumber;obj_hasKitchen;obj_heatingCosts;obj_heatingType;obj_houseNumber;obj_immotype;obj_interiorQual;obj_ityp;obj_lastRefurbish;obj_lift;obj_livingSpace;obj_livingSpaceRange;obj_newlyConst;obj_noParkSpaces;obj_noRooms;obj_noRoomsRange;obj_numberOfFloors;obj_objectnumber;obj_petsAllowed;obj_picture;obj_picturecount;obj_pricetrend;obj_pricetrendbuy;obj_pricetrendrent;obj_regio1;obj_regio2;obj_regio3;obj_scoutId;obj_serviceCharge;obj_street;obj_streetPlain;obj_telekomDownloadSpeed;obj_telekomHdTelephone;obj_telekomHybridDownloadSpeed;obj_telekomHybridUploadSpeed;obj_telekomInternet;obj_telekomInternetProductAvailable;obj_telekomInternetProductName;obj_telekomInternetServices;obj_telekomInternetTechnology;obj_telekomInternetType;obj_telekomInternetUrl;obj_telekomInternetUrlMobile;obj_telekomTrackingGroup;obj_telekomTvOffer;obj_telekomUploadSpeed;obj_thermalChar;obj_totalRent;obj_typeOfFlat;obj_yearConstructed;obj_yearConstructedRange;obj_zipCode
2019-12-24 13:10:38.840105;/expose/68307954;['Hübscher sanierter Altbau mit Vorgarten und grünem Hof.', '* hübsches DACHGESCHOSS ohne DACHSCHRÄGEN\n* Wohnküche separat und mit Fenster\n* hübsches TAGESLICHTBAD mit WANNE, WC und Waschmaschinen-Anschluss\n* Kellerraum vorhanden\n* gepflegter grüner Hof\n* WG-geeignet !!!\n* auf Wunsch bequem mit Stellplatz im Hof zzgl. 30,- EUR mtl.', 'In wenigen Minuten erreichen Sie Einkaufs- und Erholungsmöglichkeiten, die Weiße Elster und den größten erhaltenen Auwaldbestand in Mitteleuropa. Der ÖPNV bietet eine gute Anbindung zur City, Bars, Restaurants, dem Rosental, der Neuen Messe und dem Flughafen.', 'Auf Wunsch des Eigentümers bitte keine Hundehaltung in dieser Wohnung.\n\nGern vereinbaren wir einen Besichtigungstermin mit Ihnen. Sie erreichen uns unter Tel. 0177 3415292 oder 0341 24728292. Ihre Anne Schömburg'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04159;51,3660649245943;12,34631800069291;false;n;n;n;300;1;15645781;y;refurbished;001.15554399;y;;;no_information;3;;y;20;n;;central_heating;25;wohnung_miete;normal;0,active;1998;n;63;3;n;1;2;2;3;Kirsch_02_W08;negotiable;https://pictures.immobilienscout24.de/listings/0428f522-c250-4e6b-9d0f-11133e2b1900-754003290.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;4.67;17.85;4.67;Sachsen;Leipzig;Möckern;68307954;130;Kirschbergstr.;Kirschbergstr.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;430;roof_storey;;;04159
2019-12-24 13:10:40.495057;/expose/90899762;['Das Kulturdenkmal wurde 1893 in zeitgenössischer Architektur des Historismus als Zuckerwarenfabrik Knape & Würk errichtet. Im Jahre 1955 erfolgte der westliche Anbau im Stil des Industriebaus der 50er Jahre.\nUnter Auswertung der Historie, der baulichen Gegebenheiten und der Rahmenbedingungen des Umfeldes entstand die Konzeption zur Revitalisierung der Bauwerke. Die puristische Architektursprache der BAUART verbunden mit der Verwendung edler Materialien schließen nun den Kreis und schaffen einen Ort höchster Lebensqualität.', 'Die Innenräume der erstklassig ausgestatteten Wohnung wurden im BAUART-Design entworfen und stilgerecht umgesetzt.\n\nAllgemein:\nFußbodenheizung\nEchtholzparkett Eiche markant\nglatte Wand- und Deckenoberflächen\n\nDiele / Flur:\nDownlights\nVideogegensprechanlage\n\nBad:\nGroßformatiges, graues Feinsteinzeug\nHandtuchtrockner\nBadewanne\nEchtglasduschanlage\nhochwertige Badausstattung von Duravit, großer\nSpiegel mit Ablageflächen\nWaschmaschinenanschluss\nDownlights\n\n\nSonstiges:\nTerrasse\nKellerabteil\nEin-Schlüsselsystem', 'Das viergeschossige Fabrikgebäude liegt eingebettet in die Bebauung des „Lene-Voigt-Quartiers“ östlich angrenzend an das Zentrum Leipzigs. Eine direkte Anbindung an die öffentlichen Verkehrsmittel ist gegeben sowie Einkaufsmöglichkeiten und Schulen.', 'Die Einbauküche der jetzigen Mieter kann bei Interesse käuflich erworben werden.\n\nStilvolles Ambiente zwischen Tradition und Moderne.\n\nwww.bauart.ag'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04317;51,332644442819;12,403519942395233;;n;y;n;730;5;1082948;y;mint_condition;001.1082948;y;;;gas;0;;n;;y;;floor_heating;19;wohnung_miete;luxury;0,active;2016;y;73.94;3;n;;2;2;3;EIL19 WE12;negotiable;https://pictures.immobilienscout24.de/listings/7ff46a10-af3f-46e6-8387-d8c35df8c976-1074059474.png/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;11;;;;Sachsen;Leipzig;Reudnitz_Thonberg;90899762;150;"Eilenburger Stra&szlig;e";Eilenburger_Straße;;;;;;;;;;;;;;;;;880;maisonette;1893;1;04317
2019-12-24 13:10:42.909149;/expose/73228234;['Der Hauseigentümer hat uns direkt beauftragt, diese provisionsfreie Vermietung durchzuführen.\r\n\r\nDarüber hinaus sind wir die verantwortliche Hausverwaltung dieses Objektes. Vielleicht sind wir dann auch Ihr zukünftiger Ansprechpartner für alle Mieterbelange.\r\n\r\nNutzen Sie diesen Vorteil, der direkten und kompetenten Beratung vor und während der Mietzeit. Prüfen und fordern Sie uns, denn ein Wohnungswechsel muss gut überlegt sein!\r\n\r\nWir bieten Ihnen:\r\n\r\n- Besichtigungstermine nach Ihren Wünschen\r\n- wichtige Informationen zum Objekt und zur erfolgten Sanierung\r\n- Informationen zum vorhandenen Mieterklientel im Haus\r\n- Reservierung der Einheit bis zu Ihrer Entscheidung\r\n- individuelle Gestaltung des Mietvertrages\r\n- Abschluss des Vertrages durch uns, ohne Wartezeiten\r\n- streng vertrauliche Behandlung Ihrer persönlichen Unterlagen\r\n- vertragliche Zusicherung von Kleinreparaturen\r\n- professionelle Wohnungsübergabe\r\n- Erstellung eines Zähler- und Zustandsprotokolls\r\n- individuelle Regelungen zur Stellung der Mietkaution\r\n- Beratung zur Kündigung und Abnahme Ihrer alten Wohnung\r\n- Informationen über Stromanbieter, TV, Internet und Telefon\r\n\r\nGerne bieten wir Ihnen auch andere Mietbereiche aus unserem Bestand an. Wir freuen uns auf Ihren Anruf unter 0341/9999509.\r\nSämtliche Informationen über uns finden Sie auf unserer Homepage unter www.ldg-immobilien.com. '];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04249;51,30128151537823;12,326016369308874;false;n;y;n;350;2;967377;n;refurbished;001.967377;y;;;gas;;;y;;n;;central_heating;22;wohnung_miete;no_information;0,active;2019;n;55.26;2;n;;2;2;3;73228234;negotiable;https://pictures.immobilienscout24.de/listings/5be23d5a-bd19-4cee-9433-1c463f720111-1338038869.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;18;3.39;;;Sachsen;Leipzig;Großzschocher;73228234;150;Friedrich-Schmidt-Str. ;Friedrich-Schmidt-Str._;200 MBit/s;true;;;200 MBit/s;true;MagentaZuhause L + Speed XL ;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über Glasfaser;REGULAR;https://padlock.link/mlsxl;https://padlock.link/mlsxla;telekom_layer_magenta_l_speed_xl;ONE_YEAR_FREE;100 MBit/s;;500;raised_ground_floor;;;04249
2019-12-24 13:10:44.714598;/expose/73942770;['... in ruhiger, grüner und citynaher Lage.', '* gemütliches DACHGESCHOSS\r\n* schöner verglaster BALKON zum Hof\r\n* pflegeleichter LAMINATboden\r\n* Küche separat und mit Balkonzugang\r\n* inklusive praktischer EINBAUKÜCHE zur Gratisnutzung (Kühl- & Gefrierkombination, CERANKOCHFELD, Backofen, etc.)\r\n* hübsches Badezimmer mit WANNE, WC und Waschmaschinen-Anschluss\r\n* ABSTELLRAUM auf halber Treppe\r\n* Kellerraum vorhanden\r\n* gepflegter grüner Hof', 'Genießen Sie das umliegende Grün des Abtnaundorfer- und Mariannenparkes, Badespass in der Schwimmhalle Nordost und dem Freibad Schönefeld. In wenigen Gehminuten gelangen Sie zu Einkaufsmöglichkeiten, Ärzten, Apotheken und mit dem ÖPNV in die Innenstadt.', 'Auf Wunsch des Eigentümers bitte keine Hundehaltung in dieser Wohnung.\r\n\r\nGern vereinbaren wir einen Besichtigungstermin mit Ihnen. Sie erreichen uns unter Tel. 0177 3415292 oder 0341 24728292. Ihre Anne Schömburg'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04347;51,35682555849409;12,410586701383563;false;n;y;n;420;3;15645781;y;refurbished;001.15554399;y;;;gas;4;;y;30;y;;central_heating;51;wohnung_miete;normal;0,active;;n;69;3;n;;3;3;4;Tau_03_DGre_EBK;negotiable;https://pictures.immobilienscout24.de/listings/510404be-c976-45a8-af1b-5aecd9e8f33d-794343378.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;16;3.51;;;Sachsen;Leipzig;Schönefeld_Abtnaundorf;73942770;160;Taubestr.;Taubestr.;50 MBit/s;true;;;50 MBit/s;true;MagentaZuhause M;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/mm;https://padlock.link/iomm;telekom_layer_magenta_m;ONE_YEAR_FREE;10 MBit/s;;580;roof_storey;;;04347
2019-12-24 13:10:46.258928;/expose/114842595;['Saniertes Wohnhaus in grüner und ruhiger Lage. Es ist nicht weit bis zum Naherholungsgebiet am Silbersee. Unmittelbar vor der Tür finden Sie eine Bahnengolfanlage, Kleingartenanlage, Gaststätte und Einkaufsmöglichkeiten. Bus und Straßenbahn erreichen Sie auf  kurzem Wege. Vor dem Haus gibt es ausreichend Parkmöglichkeiten.', 'gute Verkehrsanbindung Bus, Bahn,gute Einkaufsmöglichkeiten'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04289;51,29705821931;12,428338868472814;true;n;n;n;287;1;17773;n;refurbished;001.17773;y;;;no_information;5;disabled;n;;n;37;central_heating;6;wohnung_miete;no_information;0,active;;y;50.54;2;n;;2;2;11;1000.00032001.00001486;negotiable;https://pictures.immobilienscout24.de/listings/c6f0617a-3cd2-4a31-b49f-9b19b35dcfde-1341896421.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;2;2.57;15;2.57;Sachsen;Leipzig;Probstheida;114842595;75;Lene-Voigt-Str.;Lene-Voigt-Str.;16 MBit/s;true;50 MBit/s;10 MBit/s;50 MBit/s;true;MagentaZuhause M Hybrid (2);web,email,bank,music,dl-ul,game,sd,mltstr,hd;über Hybrid;WITH_HYBRID;https://padlock.link/mmhy2;https://padlock.link/mmh2sa;telekom_layer_magenta_m_hybrid2;ONE_YEAR_FREE;2,4 MBit/s;;399;no_information;1968;2;04289
2019-12-24 13:10:50.575527;/expose/115024022;['Die im Jahre 1980 errichtete Wohnanlage mit insgesamt 372 Wohneinheiten wurde vollständig saniert und energetisch modernisiert. In den letzten Jahren wurden die Außenbereiche und der Innenhof familienfreundlich gestaltet. Der großzügige Innenhof ist durch selbstschließende Tore gesichert. Trockenplätze & Sitzmöglichkeiten sind vorhanden. \r\rDie vor Ort ansprechbaren Kundenbetreuer stehen den Mietern für deren Anliegen und Fragen zur Verfügung. Die Hausmeister kümmern sich im Rahmen ihrer Zuständigkeit zudem um die technischen Belange der Mieter. Der angeschlossene Sicherheitsdienst trägt darüber hinaus zur Sicherheit und allgemeinen Ordnung bei. Die Versorgung an das Mediennetz erfolgt über Kabel Deutschland.', 'Die Wohnung wird zum 01.04.2020 frei, daher können aktuell nur Referenzbilder von vergleichbaren Wohnungen gezeigt werden! \r\rZur Wohnung gehört ein Schlaf- und ein großes helles Wohnzimmer, ein schönes Wannenbad und eine Diele mit Platz für eine Garderobe. Moderne Keramik und zeitgemäße Bodenbeläge im eleganten Design machen diese Wohnung zu einem echten Highlight. Schicke Edelstahl-Türbeschläge und großflächige Fliesen in Küche und Bad schenken diese Wohnung zusätzlichen Charakter. Für eine angenehme Lichtatmosphäre sorgen die integrierten Deckenspots im Flur sowie im Bad.  \r\rAlles auf einen Blick:\r- moderner Designbelag im Wohn-/Schlafbereich, Küche und Flur \r- Küche mit großformatigem Fliesenspiegel\r- Bad mit elektrischer Handtuchheizung, Spots und Glasduschabtrennung\r- Medienanschluss über Kabel Deutschland\r- Gegensprechanlage\r- kostenfreie Parkmöglichkeiten finden Sie direkt vor dem Haus.\r\r*Die Möblierung auf den Visualisierungen sowie die 360-Grad-Rundgänge dienen lediglich zur Orientierung und sind nicht Bestandteil des Angebots bzw. können die Ausstattungen/Räume abweichen. Die Wohnungen werden ohne Einrichtung vermietet.\r\r**Sollten Sie auf der Suche nach einer größeren oder kleineren Wohnung sein, melden Sie sich bitte bei uns. Wir finden eine Lösung für Sie.', 'Das Mehrfamilienhaus befindet sich in einer guten Wohnanlage im westlichen Stadtteil Grünau-Lausen und nur wenige Minuten vom beliebten Kulkwitzer See entfernt.\rDie Verkehrsanbindung ist optimal. Die Innenstadt ist mit den Straßenbahnlinien 1 und 2 sowie mit der S-Bahn sehr gut zu erreichen. Es besteht außerdem ein guter Anschluss an die Autobahn A38. Ärzte, Kindertagesstätten, sowie Einrichtungen des täglichen Bedarfs finden sich in unmittelbarer Umgebung. Das Allee-Center mit seinen zahlreichen Geschäften ist in ca. 15 Minuten fußläufig zu erreichen. Für Spaß und Erholung sorgen zudem das Naherholungsgebiet Kulkwitzer See und das Sport- und Freizeitbad Grünauer Welle.', '- Ausstattung: Wannenbad, Bad mit WC, Bodenfliesen in Bad, Diele, Handtuchheizung, Haustürsprechanlage, Küche, Waschmasch.-Anschluss, Zimmer\r\rCovivio - eines der größten Immobilienunternehmen in Europa, 20 Jahre Wachstum und Leistung. \rOb Büroimmobilien in Italien und Frankreich, Hotels in vielen europäischen Ländern sowie Wohnungen und Gewerbeeinheiten in Deutschland, Covivio entdeckt Räume neu, verbindet Arbeiten, Reisen sowie Wohnen miteinander und entwickelt zeitgemäße Konzepte des Zusammenlebens. Als europäisches Unternehmen mit 850 Mitarbeitern überwindet Covivio Grenzen, möchte überall den gleichen, bestmöglichen Service bieten und diesen auch in Zukunft auf die sich ändernden Bedürfnisse ihrer Kunden ausrichten.\r\rIn Deutschland besitzt und bewirtschaftet Covivio über 41.000 Wohnimmobilien mit einem Vermögenswert von rund 5 Milliarden Euro in den Städten Berlin, Leipzig, Dresden, Hamburg sowie in der Rhein-Ruhr-Region. \r\rVereinbaren Sie Ihren individuellen Besichtigungstermin unter 0341 31 959 30 63 ! Oder lassen Sie sich in unserem Service-Center Grünau, Mannheimer Str. 36 in 04209 Leipzig beraten! Persönliche Beratungszeiten: Dienstag von 09.00 - 12.00 Uhr und Donnerstag von 15.00 - 18.00 Uhr. Andere Termine auch sehr gern nach Vereinbarung. Weitere Angebote verfügbar – wir freuen uns über Ihre Kontaktaufnahme.'];;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04207;51,30720232445824;12,269689649051218;false;n;y;n;290;1;59497;n;fully_renovated;001.59497;n;C;energy_required;district_heating;2;disabled;n;4711;n;58;district_heating;30;wohnung_miete;no_information;0,active;;n;48.25;2;n;;2;2;;0287.017387-008;no_information;https://pictures.immobilienscout24.de/listings/4e4d06d2-4ce8-40df-b3ab-1ba3ffbc9f7f-1341762292.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;15;3.85;13.34;3.85;Sachsen;Leipzig;Lausen_Grünau;115024022;111;Liliensteinstr.;Liliensteinstr.;16 MBit/s;true;50 MBit/s;10 MBit/s;50 MBit/s;true;MagentaZuhause M Hybrid (2);web,email,bank,music,dl-ul,game,sd,mltstr,hd;über Hybrid;WITH_HYBRID;https://padlock.link/mmhy2;https://padlock.link/mmh2sa;telekom_layer_magenta_m_hybrid2;ONE_YEAR_FREE;2,4 MBit/s;91.7;401;apartment;1980;3;04207
2019-12-24 13:10:53.246657;/expose/78065078;['Großzügige 1-Raumwohnung im Erdgeschoss (Hochparterre) eines sanierten Altbaus.\nDas Wohnzimmer hat eine Größe von 24 m². Die Küche ist mit gut 16 m² ebenfalls sehr groß und mit einer Einbauküche ausgestattet.\nÜber den Balkon gelangt man in den abgetrennten Gartenbereich.\nDas Tageslichtbad ist mit einer Wanne ausgestattet.', 'Das Objekt befindet sich im Osten von Leipzig im Stadteil Reudnitz. Sehr gute Verkehrsanbindung über die Ost- und Riebeckstraße. Einkaufsmöglichkeiten sind fußläufig erreichbar.', 'Alle Angaben zum Objekt und dem Mietpreis sowie Größen der Wohnungen beruhen auf den Angaben des Eigentümers. Für die Richtigkeit übernehmen wir keine Gewährleistung. \n\nWeitere Objekte unter www.leipzig-estate.de'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04317;51,3301684325039;12,404048093404203;false;n;y;n;360;2;278877;n;refurbished;001.278877;n;;;gas;;;y;;y;;central_heating;36;wohnung_miete;no_information;0,active;;n;57.31;2;n;;1;1;;MO_Müh36_EGre;negotiable;https://pictures.immobilienscout24.de/listings/be03394c-0af1-4b69-93f8-413fb849e9f7-1270739999.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;10;6.45;;;Sachsen;Leipzig;Reudnitz_Thonberg;78065078;200;"M&uuml;hlstra&szlig;e";Mühlstraße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;560;raised_ground_floor;;;04317
2019-12-24 13:10:55.790588;/expose/114250018;['gut saniertes Stadthaus TOP Lage', 'Bad mit Wanne \nKüche mit Fenster\nin den Zimmern Laminat', 'Leipzig - Schleußig'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04229;51,322996964711;12,343508497700865;false;n;n;n;470;3;293495;y;refurbished;001.293495;y;;no_information;gas;0;;y;4;n;;central_heating;85a;wohnung_miete;normal;0,active;1996;n;55;2;n;;3;3;5;1165;negotiable;https://pictures.immobilienscout24.de/listings/e2177d13-a179-471d-8e5f-155e5cd19276-1330441932.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;9;4.46;15.67;4.46;Sachsen;Leipzig;Schleußig;114250018;100;Stieglitzstr.;Stieglitzstr.;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;570;roof_storey;1920;1;04229
2019-12-24 13:10:57.923478;/expose/114102755;['Die moderne, helle Wohnung im EG ist in den Wohn- und Schlafräumen mit einem laminatfußboden ausgestattet. Die Küche und das Bad sind mit modernen, zeitlosen Fliesen gefliest. \nIm Badezimmer befindet sich eine Dusche, sowie der Waschmaschinenanschluss.\nDie verbaute Fußbodenheizung sorgt für ein gleichbleibend, angenehmes Raumgefühl.\nVon der Terrasse blicken Sie direkt auf den angrenzenden Henriettenpark.', 'Die Wohnung befindet sich im aufstrebenden Stadtteil Lindenau im Leipziger Westen. Das zentrumsnahe Stadtviertel ist bekannt für seine kulturellen Einrichtungen und Kneipen. \nDie Nähe zum Karl-Heine-Kanal läd zu einem ausgiebigen Spaziergang ein.', 'Das kleine Mehrfamilienhaus mit insgesamt 7 Wohnungen wird seit 2018 umfangreich saniert. Es handelt sich um ein Hinterhaus in zweiter Reihe. Jede Wohnung verfügt über einen Balkon oder eine Terrasse.'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04177;51,335144430397;12,327998429382454;false;n;y;n;750;5;378824;n;refurbished;001.378824;y;;;gas;;;n;0;n;;gas_heating;63b;wohnung_miete;sophisticated;0,active;2018;n;85.5;4;n;;3;3;3;103;negotiable;https://pictures.immobilienscout24.de/listings/ba90a773-a044-46a9-ab22-4f8e629554ad-1328289321.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;7;4.49;15.09;4.49;Sachsen;Leipzig;Altlindenau;114102755;171;"L&uuml;tzner Stra&szlig;e";Lützner_Straße;100 MBit/s;true;;;100 MBit/s;true;MagentaZuhause L;web,email,bank,music,dl-ul,game,sd,mltstr,hd,fast-ul-dl;über VDSL;REGULAR;https://padlock.link/ml;https://padlock.link/ioml;telekom_layer_magenta_l;ONE_YEAR_FREE;40 MBit/s;;921;ground_floor;;;04177
2019-12-24 13:11:06.403772;/expose/114842620;['Unser Wohnhaus in der Ringstraße 60 liegt in Grünau sehr zentral und mit guter Anbindung an den öffentlichen Nahverkehr. Im Wohngebiet finden Sie Arztpraxen, Kindertagesstätten, Schulen und Einkaufsmöglichkeiten. Mit der Straßenbahn erreichen Sie schnell den Kulkwitzer See. Mieten Sie günstig eine klassische Neubauwohnung und entfalten Sie Ihre eigene Kreativität beim Vorrichten der Wohnung!', 'gute Verkehrsanbindung Bus, Bahn und S-Bahn,gute Einkaufsmöglichkeiten'];showqualicontactform;profile0;false;;true;top;Sachsen;Leipzig;Deutschland;04209;51,31508336449781;12,300436098608756;true;n;y;n;205.42;1;17773;n;no_information;001.17773;y;;;no_information;1;disabled;n;;n;45.62;central_heating;60;wohnung_miete;no_information;0,active;;y;31.63;1;n;;1;1;9;1000.00062802.00001004;negotiable;https://pictures.immobilienscout24.de/listings/81e8e50d-e211-4126-be45-2221733812ae-1341896755.jpg/ORIG/resize/118x118%3E/extent/118x118/format/jpg/quality/80;5;3.28;10.05;3.28;Sachsen;Leipzig;Grünau_Mitte;114842620;43.96;Ringstr.;Ringstr.;16 MBit/s;true;50 MBit/s;10 MBit/s;50 MBit/s;true;MagentaZuhause M Hybrid (2);web,email,bank,music,dl-ul,game,sd,mltstr,hd;über Hybrid;WITH_HYBRID;https://padlock.link/mmhy2;https://padlock.link/mmh2sa;telekom_layer_magenta_m_hybrid2;ONE_YEAR_FREE;2,4 MBit/s;;295;no_information;1982;4;04209
